P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,589,649,194,30,7,58,2
2,1,496,488,260,128,39,116,1
3,1,373,624,269,137,32,91,3
4,2,392,556,311,136,51,70,11
5,0,402,672,219,92,43,97,4
