rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2177,3335,4325,0.8826742172241211,1.0,7.178719520568848,5,8,40
2,2174,3335,3866,0.8826742172241211,1.0,7.178719520568848,5,8,40
3,2115,3116,3335,0.8826742172241211,1.0,7.178719520568848,5,8,40
4,3173,3335,3861,0.8826742172241211,1.0,7.178719520568848,5,8,40
5,3636,3335,3804,0.8826742172241211,1.0,7.178719520568848,5,8,40
6,2930,3244,3300,0.8651959300041199,1.0,7.056371688842773,5,8,40
7,5170,3300,4627,0.8651959300041199,1.0,7.056371688842773,5,8,40
8,3724,3448,4271,0.8637515306472778,1.0,7.046260833740234,5,8,40
9,2864,3448,4503,0.8637515306472778,1.0,7.046260833740234,5,8,40
10,2872,3347,3448,0.8637515306472778,1.0,7.046260833740234,5,8,40
11,2861,3448,3858,0.8637515306472778,1.0,7.046260833740234,5,8,40
12,3726,3448,4028,0.8637515306472778,1.0,7.046260833740234,5,8,40
13,2148,3208,3862,0.8597756028175354,1.0,7.018429279327393,5,8,40
14,3297,3208,3873,0.8597756028175354,1.0,7.018429279327393,5,8,40
15,1001,3100,3771,0.8509707450866699,1.0,6.9567952156066895,5,7,35
16,4647,3100,4199,0.8509707450866699,1.0,6.9567952156066895,5,7,35
17,1082,3100,4381,0.8509707450866699,1.0,6.9567952156066895,5,7,35
18,1002,3100,3685,0.8509707450866699,1.0,6.9567952156066895,5,7,35
19,999,3100,3684,0.8509707450866699,1.0,6.9567952156066895,5,7,35
20,1069,3100,3698,0.8509707450866699,1.0,6.9567952156066895,5,7,35
