rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9106040000915527,1.0,7.374228000640869,5,8,40
2,2174,3335,3866,0.8740766644477844,1.0,7.118536472320557,5,8,40
3,2177,3335,4325,0.8740766644477844,1.0,7.118536472320557,5,8,40
4,2115,3116,3335,0.8740766644477844,1.0,7.118536472320557,5,8,40
5,3173,3335,3861,0.8740766644477844,1.0,7.118536472320557,5,8,40
6,3636,3335,3804,0.8740766644477844,1.0,7.118536472320557,5,8,40
7,2930,3244,3300,0.8721456527709961,1.0,7.105019569396973,5,8,40
8,5170,3300,4627,0.8721456527709961,1.0,7.105019569396973,5,8,40
9,2148,3208,3862,0.8594722151756287,1.0,7.016305446624756,5,8,40
10,3297,3208,3873,0.8594722151756287,1.0,7.016305446624756,5,8,40
11,2872,3347,3448,0.8563135266304016,1.0,6.994194507598877,5,7,35
12,2861,3448,3858,0.8563135266304016,1.0,6.994194507598877,5,7,35
13,3726,3448,4028,0.8563135266304016,1.0,6.994194507598877,5,7,35
14,2864,3448,4503,0.8563135266304016,1.0,6.994194507598877,5,7,35
15,3724,3448,4271,0.8563135266304016,1.0,6.994194507598877,5,7,35
16,237,3487,3488,0.8522796630859375,1.0,6.9659576416015625,5,7,35
17,1002,3100,3685,0.8514440655708313,1.0,6.960108280181885,5,7,35
18,1082,3100,4381,0.8514440655708313,1.0,6.960108280181885,5,7,35
19,1069,3100,3698,0.8514440655708313,1.0,6.960108280181885,5,7,35
20,4647,3100,4199,0.8514440655708313,1.0,6.960108280181885,5,7,35
