P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,873,312,178,92,12,20,42
2,0,695,312,155,113,89,28,137
3,0,624,369,216,128,54,26,113
4,0,668,310,189,148,56,48,110
5,0,655,407,150,101,58,16,142
