P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,711,303,106,51,43,16,91
2,0,649,265,150,49,30,15,163
3,0,576,264,172,109,71,23,105
4,0,587,258,169,85,41,45,136
5,0,552,349,129,77,47,24,142
