P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,825,338,126,145,30,24,42
2,0,762,276,123,109,81,49,129
3,0,682,326,176,127,73,68,78
4,0,654,313,170,161,68,79,84
5,0,680,378,158,98,33,81,101
