rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3375,0,8,7.8471879959106445,0.9781697392463684,0.9998317956924438
2,3335,7,7,7.00868034362793,0.8583828806877136,0.9972308278083801
3,3300,7,7,7.00288724899292,0.8575553297996521,0.9936829209327698
4,3208,7,7,7.001710414886475,0.8573871850967407,0.9999399781227112
5,3487,8,8,7.001190185546875,0.8573128581047058,0.8863257169723511
6,3367,0,7,6.999167442321777,0.8570238947868347,0.9997735023498535
7,3198,7,7,6.986884593963623,0.8552692532539368,0.9653156399726868
8,3100,0,7,6.973423957824707,0.8533462882041931,0.9910852313041687
9,2910,0,8,6.973000526428223,0.8532857894897461,0.9386201500892639
10,4091,7,7,6.824993133544922,0.8321418762207031,0.9532272815704346
11,3475,8,8,6.804698944091797,0.8292427062988281,0.847974956035614
12,878,0,7,6.769552230834961,0.8242217302322388,0.8695900440216064
13,1317,0,7,6.75907039642334,0.8227243423461914,0.8898796439170837
14,4636,0,7,6.713657855987549,0.8162368535995483,0.9010393619537354
15,3410,7,7,6.706506252288818,0.8152151703834534,0.9078470468521118
16,3439,0,7,6.578780651092529,0.7969686388969421,0.8393377065658569
17,1099,0,7,6.50296688079834,0.786138117313385,0.8131580352783203
18,2657,0,7,6.48945426940918,0.7842077612876892,0.7898488640785217
19,3448,7,7,6.413453578948975,0.7733505368232727,0.8635116219520569
20,3901,7,7,6.4115519523620605,0.7730788588523865,0.8254850506782532
