P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,548,320,195,111,27,17,102
2,0,543,271,172,68,35,58,174
3,0,524,259,204,75,64,31,163
4,0,545,268,175,82,56,36,159
5,1,479,368,154,79,50,18,171
