P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,687,377,224,121,24,22,74
2,1,649,344,164,116,65,92,98
3,0,615,378,182,132,53,53,117
4,0,632,362,164,78,107,43,143
5,0,594,414,202,91,47,51,130
