P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,381,588,232,45,40,35,0
2,0,289,486,320,72,63,91,0
3,0,257,453,335,133,86,56,0
4,0,220,518,295,148,67,73,0
5,0,234,537,300,111,72,66,0
