P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,600,676,187,17,5,40,4
2,2,466,554,301,92,16,97,1
3,0,315,658,370,70,42,72,3
4,1,313,658,380,75,55,37,10
5,3,404,684,258,74,32,71,3
