rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,5725,3816,5188,0.9889662265777588,0.9999998807907104,7.922764301300049,5,8,40
2,5483,3816,3870,0.9889662265777588,0.9999998807907104,7.922764301300049,5,8,40
3,4998,3816,5160,0.9889662265777588,0.9999998807907104,7.922764301300049,5,8,40
4,1657,3816,4057,0.9889662265777588,0.9999998807907104,7.922764301300049,5,8,40
5,1822,3816,4211,0.9889662265777588,0.9999998807907104,7.922764301300049,5,8,40
6,1647,3816,4213,0.9889662265777588,0.9999998807907104,7.922764301300049,5,8,40
7,3079,3794,4113,0.8611825704574585,0.9999998807907104,7.028278827667236,5,8,40
8,3077,3794,4699,0.8611825704574585,0.9999998807907104,7.028278827667236,5,8,40
9,3080,3794,4369,0.8611825704574585,0.9999998807907104,7.028278827667236,5,8,40
10,4165,4485,5102,0.8571328520774841,0.9999998807907104,6.9999308586120605,5,7,35
11,4170,4485,4620,0.8571328520774841,0.9999998807907104,6.9999308586120605,5,7,35
12,451,3477,3873,0.8567183017730713,0.9999998807907104,6.997028827667236,5,7,35
13,2373,3477,4202,0.8567183017730713,0.9999998807907104,6.997028827667236,5,7,35
14,372,3477,3862,0.8567183017730713,0.9999998807907104,6.997028827667236,5,7,35
15,4210,4366,4925,0.8559249043464661,0.9999998807907104,6.9914751052856445,5,7,35
16,3825,4871,5075,0.8558294773101807,0.9999998807907104,6.990807056427002,5,7,35
17,3070,3721,5029,0.8539460897445679,0.9999998807907104,6.977623462677002,5,7,35
18,1639,3698,4158,0.8110030293464661,0.9999998807907104,6.6770219802856445,5,7,35
19,5216,4437,5170,0.7913974523544312,0.9999998807907104,6.539783000946045,5,7,35
20,5221,4437,4530,0.7913974523544312,0.9999998807907104,6.539783000946045,5,7,35
