rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3421,5,8,7.416189193725586,0.9165984392166138,0.9238609075546265
2,3367,0,7,6.95331335067749,0.8504733443260193,0.9858579039573669
3,3208,7,7,6.95011043548584,0.8500157594680786,0.9750602841377258
4,3335,7,7,6.875248432159424,0.8393211960792542,0.942676305770874
5,2795,0,7,6.7444071769714355,0.8206295967102051,0.907914400100708
6,3475,8,8,6.6365203857421875,0.8052172064781189,0.7954800128936768
7,3300,7,7,6.537327289581299,0.7910467386245728,0.8875985145568848
8,3448,7,7,6.422896385192871,0.7746995091438293,0.8288239240646362
9,3100,0,7,6.337088584899902,0.7624412178993225,0.8310795426368713
10,3487,8,8,6.336189270019531,0.7623127698898315,0.7615693807601929
11,3439,0,7,6.326744556427002,0.760963499546051,0.7747339010238647
12,3721,8,8,6.313274383544922,0.7590392231941223,0.7481434345245361
13,3250,0,7,6.279307842254639,0.7541868090629578,0.8206056356430054
14,4091,7,7,6.235468864440918,0.7479241490364075,0.8020279407501221
15,3410,7,7,5.986515045166016,0.7123593091964722,0.7141252160072327
16,3901,7,7,5.867118835449219,0.6953026652336121,0.6929317116737366
17,3117,5,7,5.788377285003662,0.684053897857666,0.6124773025512695
18,2241,0,7,5.672150611877441,0.6674500703811646,0.6876835823059082
19,3138,7,7,5.668877601623535,0.6669825315475464,0.6524521112442017
20,4132,6,7,5.655970096588135,0.6651386022567749,0.6558361053466797
