rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,36,3187,3189,1.0,1.0,4.888457298278809,5,5,25
2,3297,3208,3873,1.0,1.0,6.95011043548584,5,7,35
3,4647,3100,4199,1.0,1.0,6.337088584899902,5,7,35
4,1069,3100,3698,1.0,1.0,6.337088584899902,5,7,35
5,2864,3448,4503,1.0,1.0,6.422896385192871,5,7,35
6,1048,3198,3693,1.0,1.0,5.644962310791016,5,6,30
7,3724,3448,4271,1.0,1.0,6.422896385192871,5,7,35
8,4605,3308,3341,1.0,1.0,5.2991719245910645,5,6,30
9,3636,3335,3804,1.0,1.0,6.875248432159424,5,7,35
10,3726,3448,4028,1.0,1.0,6.422896385192871,5,7,35
11,2174,3335,3866,1.0,1.0,6.875248432159424,5,7,35
12,1082,3100,4381,1.0,1.0,6.337088584899902,5,7,35
13,2177,3335,4325,1.0,1.0,6.875248432159424,5,7,35
14,2843,3221,4173,1.0,1.0,4.907648086547852,5,5,25
15,3173,3335,3861,1.0,1.0,6.875248432159424,5,7,35
16,5170,3300,4627,1.0,1.0,6.537327289581299,5,7,35
17,2930,3244,3300,1.0,1.0,6.537327289581299,5,7,35
18,2922,4258,4505,1.0,1.0,5.216770172119141,5,6,30
19,1009,3198,3771,1.0,1.0,5.644962310791016,5,6,30
20,999,3100,3684,1.0,1.0,6.337088584899902,5,7,35
