split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,ordinal_nll,uncertainty_mean,correct_uncertainty,error_uncertainty,error_uncertainty_corr,high_fn_uncertainty
data_2020_train,0.3060410334346505,0.6665726080841989,0.7829449308176523,0.5878129549801594,0.6129032258064516,0.7307692307692307,0.7519593640152692,0.3870967741935484,0.3557817339897156,0.08367815671572044,0.9135560385193315,1.943334937095642,2.062223434448242,1.6196943521499634,-0.401208061099078,1.4353574514389038
data_2020_val,0.19872598162071847,0.5644169948681227,1.2618749723041005,0.16297221354979707,0.1111111111111111,0.5,0.48096255596255594,0.8888888888888888,0.5234606862068176,0.10446822111095704,1.145243417935475,1.7768898010253906,1.8193175792694092,1.6964237689971924,-0.14640812644285217,1.6289949417114258
data_2021_test,0.22338816353740934,0.564423792903894,1.241704724356003,0.23066404399295537,0.21568627450980393,0.55,0.363300609031823,0.7843137254901961,0.5257909297943115,0.07334415500239379,1.1947879834658381,1.8006314039230347,1.8578475713729858,1.7004142999649048,-0.17053733428859072,1.6387466192245483
