split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,ordinal_nll,uncertainty_mean,correct_uncertainty,error_uncertainty,error_uncertainty_corr,high_fn_uncertainty
data_2020_train,0.38805212975592984,0.7035923896220633,0.9744805131933252,0.569554866249701,0.55,0.7333333333333333,0.8112805064881222,0.45,0.3537216782569885,0.10184906632917307,0.7471529892052318,1.3691917657852173,1.3537873029708862,1.418331503868103,0.0669489777308567,1.3592029809951782
data_2021_train,0.5665882384596703,0.7461369170710029,0.8283532774338882,0.6163205753614431,0.6,0.8823529411764706,0.9105703698198915,0.4,0.29057881236076355,0.10417706610390504,0.6626916864409527,1.294331669807434,1.308131456375122,1.2432435750961304,-0.06992648484649687,1.193110704421997
data_2021_test,0.2968948643487527,0.6091661737225048,1.274604321224435,0.2844979043119007,0.2692307692307692,0.5,0.4467901982009747,0.7307692307692307,0.4679650068283081,0.09239479765161736,1.0864471165994956,1.324331521987915,1.265190601348877,1.44754159450531,0.20420165841922083,1.5423974990844727
