P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,159,756,523,46,2,42,2
2,0,170,676,398,133,56,96,0
3,0,124,700,440,131,48,87,0
4,0,98,682,472,132,69,64,12
5,0,182,733,382,72,68,90,2
