P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,647,372,150,40,12,57,42
2,3,639,309,109,69,22,132,38
3,10,604,307,164,78,46,97,14
4,3,615,320,152,47,35,97,52
5,10,568,365,149,54,29,107,38
