P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,754,422,177,80,26,15,55
2,1,725,357,129,137,88,29,63
3,0,676,414,151,125,64,25,75
4,0,706,376,128,133,61,42,83
5,0,648,441,179,82,54,28,97
