P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,630,342,163,66,17,23,79
2,0,575,334,133,49,56,31,143
3,0,576,306,165,82,36,57,98
4,0,638,262,163,64,47,34,113
5,1,547,371,131,83,21,39,127
