edge_id,src,dst,w_raw,w_norm,severity,severity_norm,severity_base_max,severity_high_tail,severity_avg,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,2.418729066848755,0.18158540185897468,0.20267558097839355,0.0786755234003067,0.19016509503126144,0.0018158539780022465,1,3,3
1,0,3494,0.0,0.009999999776482582,3.4873785972595215,0.3256775241892235,0.35533979535102844,0.1947152316570282,0.2664972022175789,0.003256775169097636,1,4,4
2,0,3780,0.0,0.009999999776482582,3.4873785972595215,0.325979213453237,0.35533979535102844,0.1947152316570282,0.2684214785695076,0.0032597920616703377,1,4,4
3,1,3780,0.0,0.009999999776482582,3.7012860774993896,0.38754731627473643,0.38589802384376526,0.32231032848358154,0.283700592815876,0.003875473076123789,1,4,4
4,1,3494,0.0,0.009999999776482582,3.7012860774993896,0.38724562701072296,0.38589802384376526,0.32231032848358154,0.2817763164639473,0.003872456183551087,1,4,4
5,3494,3780,0.9999998807907104,0.9999998807907104,2.270522117614746,0.18269430778150583,0.18150316178798676,0.12984995543956757,0.17957888543605804,0.1826942860026472,5,3,15
6,2,3573,0.0,0.009999999776482582,3.7801904678344727,0.3861125389424555,0.3971700668334961,0.2596313953399658,0.35481879115104675,0.0038611253031216775,1,4,4
7,2,3494,0.0,0.009999999776482582,3.7801904678344727,0.3731171680646063,0.3971700668334961,0.2518901824951172,0.2874123379588127,0.003731171597247877,1,4,4
8,3,4,0.0,0.009999999776482582,1.9792506694793701,0.1055211603892158,0.13989295065402985,0.00885921809822321,0.09576472081243992,0.0010552115803063407,1,2,2
9,4,5,0.0,0.009999999776482582,1.9792506694793701,0.10252024883641464,0.13989295065402985,0.00885921809822321,0.07662389008328319,0.001025202465449085,1,2,2
10,5,6,0.0,0.009999999776482582,4.666067123413086,0.5318470817701758,0.5237239003181458,0.5144355893135071,0.26853936491534114,0.005318470698824671,1,5,5
11,7,3780,0.0,0.009999999776482582,3.8259873390197754,0.4076493165641009,0.4037124812602997,0.3463364839553833,0.2926078215241432,0.0040764930745242865,1,4,4
12,7,3494,0.0,0.009999999776482582,3.8259873390197754,0.4073476273000875,0.4037124812602997,0.3463364839553833,0.2906835451722145,0.004073476181951585,1,4,4
13,8,3497,0.0,0.009999999776482582,2.227139472961426,0.1514586542588813,0.17530563473701477,0.08646714687347412,0.09190302854403853,0.0015145865087351658,1,3,3
14,8,9,0.0,0.009999999776482582,3.803562641143799,0.3889526429348492,0.40050894021987915,0.33716827630996704,0.20450468128547072,0.003889526342410802,1,4,4
15,9,10,0.0,0.009999999776482582,3.803562641143799,0.41886871664380787,0.40050894021987915,0.33716827630996704,0.39531953632831573,0.004188687072813625,1,4,4
16,10,3497,0.0,0.009999999776482582,3.7309110164642334,0.36900586337037367,0.3901301324367523,0.2552056312561035,0.28271788358688354,0.0036900585512244987,1,4,4
17,11,3782,0.0,0.009999999776482582,3.309014320373535,0.32994584695958507,0.32985919713974,0.2681761384010315,0.2487225905060768,0.003299458395847207,1,4,4
18,11,12,0.0,0.009999999776482582,3.309014320373535,0.3324892171617907,0.32985919713974,0.2681761384010315,0.26494506746530533,0.003324892097300776,1,4,4
19,12,13,0.0,0.009999999776482582,2.400216579437256,0.18187920815465164,0.20003093779087067,0.0993586853146553,0.16125134006142616,0.0018187920408933454,1,3,3
20,13,14,0.0,0.009999999776482582,4.276498794555664,0.4570615498844088,0.46807125210762024,0.3738710880279541,0.29527149721980095,0.004570615396682871,1,5,5
21,14,15,0.0,0.009999999776482582,4.276498794555664,0.46275816991490976,0.46807125210762024,0.3738710880279541,0.3316064700484276,0.004627581595714587,1,5,5
22,16,17,0.0,0.009999999776482582,4.369894504547119,0.4918326019106293,0.48141351342201233,0.46144330501556396,0.288539569824934,0.00491832590917314,1,5,5
23,17,3181,0.0,0.009999999776482582,4.369894504547119,0.4848009489998793,0.48141351342201233,0.46144330501556396,0.24368930491618812,0.004848009381637337,1,5,5
24,18,3181,0.0,0.009999999776482582,4.050601005554199,0.40643938908383753,0.43580013513565063,0.3141651153564453,0.22088261577300727,0.004064393799992093,1,5,5
25,19,3181,0.0,0.009999999776482582,2.5702662467956543,0.20216810125156312,0.22432374954223633,0.13853123784065247,0.11514442297630012,0.0020216809673275393,1,3,3
26,19,20,0.0,0.009999999776482582,2.5702662467956543,0.20845082953445326,0.22432374954223633,0.13853123784065247,0.15521779283881187,0.0020845082487521414,1,3,3
27,20,3784,0.0,0.009999999776482582,1.6027828454971313,0.0769040094753087,0.08611183613538742,0.0403703972697258,0.0653369352221489,0.0007690400775637015,1,2,2
28,21,3784,0.0,0.009999999776482582,2.8088219165802,0.2253255377976327,0.25840312242507935,0.12605640292167664,0.15148257836699486,0.0022532553276121445,1,3,3
29,21,22,0.0,0.009999999776482582,2.8088219165802,0.22750325554694326,0.25840312242507935,0.12605640292167664,0.1653728000819683,0.002275032504618492,1,3,3
30,22,23,0.0,0.009999999776482582,3.8580658435821533,0.3804022438863467,0.4082951247692108,0.2764201760292053,0.24031880125403404,0.0038040223538369396,1,4,4
31,24,25,0.0,0.009999999776482582,2.6000137329101562,0.20530280566970044,0.22857339680194855,0.13697980344295502,0.12124290969222784,0.0020530280108082516,1,3,3
32,25,26,0.0,0.009999999776482582,2.6000137329101562,0.20535115324264533,0.22857339680194855,0.13697980344295502,0.12155128689482808,0.002053511486526894,1,3,3
33,26,3497,0.0,0.009999999776482582,2.227139472961426,0.15193125024215162,0.17530563473701477,0.08646714687347412,0.09491740586236119,0.0015193124684622355,1,3,3
34,4838,4839,0.9999998807907104,0.9999998807907104,2.833284616470337,0.24621659360597115,0.2618978023529053,0.16268888115882874,0.19748913496732712,0.24621656425466595,5,3,15
35,3785,4838,0.0,0.009999999776482582,2.833284616470337,0.24672688570786885,0.2618978023529053,0.16268888115882874,0.20074395090341568,0.002467268801930932,1,3,3
36,3785,4839,0.0,0.009999999776482582,1.977130651473999,0.12933414292781437,0.1395900994539261,0.06512327492237091,0.13633528351783752,0.00129334140036971,1,2,2
37,3495,4839,0.5,0.5049999952316284,2.7314794063568115,0.2402775639763635,0.247354194521904,0.17647142708301544,0.19021733105182648,0.12134016866233086,5,3,15
38,4838,4840,0.5,0.5049999952316284,2.833284616470337,0.24856598216236003,0.2618978023529053,0.16268888115882874,0.21247433125972748,0.12552581980673685,5,3,15
39,4839,4840,0.0,0.009999999776482582,2.1413559913635254,0.14712768278475427,0.16305086016654968,0.06908317655324936,0.14806566387414932,0.001471276794961943,1,3,3
40,27,4839,0.0,0.009999999776482582,2.1704049110412598,0.1496651762419498,0.1672006994485855,0.06783853471279144,0.15014058351516724,0.0014966517289667243,1,3,3
41,27,4838,0.0,0.009999999776482582,2.833284616470337,0.24889128937655425,0.2618978023529053,0.16268888115882874,0.2145492509007454,0.0024889128381340043,1,3,3
42,28,3787,0.0,0.009999999776482582,1.7630765438079834,0.09363816980027975,0.10901093482971191,0.0533287413418293,0.05455999714831705,0.0009363816770730356,1,2,2
43,3182,3787,0.5,0.5049999952316284,1.9234994649887085,0.12305994375880472,0.131928488612175,0.0683697983622551,0.12046971172094345,0.06214527101140085,5,2,10
44,29,3790,0.0,0.009999999776482582,3.4090142250061035,0.32210527972968706,0.34414488077163696,0.19832459092140198,0.28127315640449524,0.00322105272530073,1,4,4
45,29,30,0.0,0.009999999776482582,2.5288100242614746,0.19885636405137647,0.21840143203735352,0.11885493248701096,0.15706292167305946,0.0019885635960659037,1,3,3
46,30,3789,0.0,0.009999999776482582,2.390496015548706,0.16837655538597432,0.1986422836780548,0.06610774248838425,0.1471833474934101,0.0016837655162246503,1,3,3
47,31,3787,0.0,0.009999999776482582,1.8004305362701416,0.10593983963163715,0.11434721946716309,0.0533287413418293,0.1116790771484375,0.001059398372636972,1,2,2
48,32,3787,0.0,0.009999999776482582,2.6910336017608643,0.20745083963654154,0.24157622456550598,0.0907992571592331,0.17529357969760895,0.002074508349996539,1,3,3
49,32,3497,0.0,0.009999999776482582,2.6910336017608643,0.21264770213578157,0.24157622456550598,0.0907992571592331,0.20844092965126038,0.0021264769738273503,1,3,3
50,33,3497,0.0,0.009999999776482582,2.227139472961426,0.15081605006999052,0.17530563473701477,0.08646714687347412,0.08780428128375206,0.0015081604669898911,1,3,3
51,33,34,0.0,0.009999999776482582,3.0064806938171387,0.25029153647203356,0.28664010763168335,0.15320876240730286,0.14347151773108635,0.0025029153087758175,1,4,4
52,34,3788,0.0,0.009999999776482582,4.411105155944824,0.4944551469717413,0.48730072379112244,0.40881720185279846,0.3869704157114029,0.004944551359198075,1,5,5
53,3478,4573,0.0,0.009999999776482582,3.716405153274536,0.37507264883416064,0.3880578875541687,0.2780405879020691,0.2840329632163048,0.003750726404506336,1,4,4
54,35,3497,0.0,0.009999999776482582,3.6460719108581543,0.35972784617997317,0.37801027297973633,0.2528861463069916,0.27665795385837555,0.003597278381394292,1,4,4
55,35,36,0.0,0.009999999776482582,5.344939708709717,0.6582474782521303,0.6207056641578674,0.6081750392913818,0.4993579685688019,0.0065824746353915255,1,6,6
56,36,3497,0.0,0.009999999776482582,5.344939708709717,0.6423573975310684,0.6207056641578674,0.6081750392913818,0.3980056494474411,0.006423573831732617,1,6,6
57,37,3576,0.0,0.009999999776482582,1.925208568572998,0.11103944356056485,0.13217265903949738,0.05658585578203201,0.0663900918152649,0.0011103944107863988,1,2,2
58,37,3784,0.0,0.009999999776482582,1.311934232711792,0.03175026321564912,0.04456203430891037,0.0008431319147348404,0.022584779449971393,0.00031750262505975433,1,2,2
59,3576,3784,0.0,0.009999999776482582,1.925208568572998,0.11448505148313964,0.13217265903949738,0.05658585578203201,0.08836734667420387,0.0011448504892419933,1,2,2
60,38,3496,0.0,0.009999999776482582,1.855383038520813,0.10291614835931426,0.12219757586717606,0.05310838669538498,0.06143223334220238,0.0010291614605895908,1,2,2
61,38,39,0.0,0.009999999776482582,1.855383038520813,0.1028651534921756,0.12219757586717606,0.05310838669538498,0.06110697080021055,0.0010286515119296027,1,2,2
62,39,40,0.0,0.009999999776482582,1.9869805574417114,0.10998947329621836,0.14099721610546112,0.0335298590362072,0.07050679091935308,0.0010998947083776206,1,2,2
63,40,41,0.0,0.009999999776482582,3.599858283996582,0.3726606369073211,0.3714083135128021,0.3175625205039978,0.2562027648091316,0.0037266062857770677,1,4,4
64,41,42,0.0,0.009999999776482582,3.599858283996582,0.3888721817714018,0.3714083135128021,0.3175625205039978,0.35960549116134644,0.003888721730794312,1,4,4
65,42,43,0.0,0.009999999776482582,4.090113639831543,0.4389494947699158,0.4414448142051697,0.3196854293346405,0.3946237415075302,0.0043894948495863005,1,5,5
66,43,44,0.0,0.009999999776482582,4.090113639831543,0.4193569513861297,0.4414448142051697,0.3196854293346405,0.26965586096048355,0.004193569420127714,1,5,5
