P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,674,516,139,97,32,34,38
2,0,754,325,192,73,40,110,35
3,0,670,412,213,87,37,79,32
4,0,740,349,180,85,63,91,21
5,0,589,491,198,96,25,82,48
