P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,614,374,133,76,39,11,74
2,0,653,290,102,90,39,16,131
3,0,619,305,144,107,54,46,45
4,0,623,296,138,92,57,44,71
5,0,540,386,147,89,34,43,81
