P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,718,393,215,93,18,24,68
2,1,685,351,138,135,53,79,87
3,0,636,402,147,163,29,56,97
4,0,653,384,148,133,34,61,116
5,0,622,421,179,103,29,55,120
