P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,582,328,179,98,23,18,92
2,0,557,287,173,60,57,20,167
3,0,539,297,182,70,58,41,133
4,0,575,279,182,65,55,29,136
5,1,515,360,159,75,33,38,139
