P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,556,373,169,78,36,11,98
2,0,550,283,158,61,54,34,181
3,0,520,308,188,90,62,36,116
4,0,518,310,175,86,72,23,137
5,0,530,318,208,77,39,4,144
