rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,2795,0,8,7.948199272155762,0.9925999045372009,0.9991920590400696
2,4636,0,8,7.666069507598877,0.9522956609725952,0.9705997109413147
3,1983,0,8,7.6336259841918945,0.9476608633995056,0.9390337467193604
4,2910,0,8,7.542725086212158,0.9346750378608704,0.9345762133598328
5,2657,0,8,7.490929126739502,0.9272755980491638,0.9676343202590942
6,3475,8,8,7.354129791259766,0.9077328443527222,0.9243584871292114
7,2412,0,7,7.1587395668029785,0.879819929599762,0.9425536394119263
8,1317,0,8,7.1527323722839355,0.8789617419242859,0.8570929765701294
9,1099,0,8,7.069799900054932,0.867114245891571,0.8250421285629272
10,3367,0,7,6.998597621917725,0.8569425344467163,0.9995594620704651
11,3335,7,7,6.987636089324951,0.8553766012191772,0.9951193928718567
12,3208,7,7,6.983241081237793,0.8547487258911133,0.9956874847412109
13,3100,0,7,6.869354724884033,0.838479220867157,0.9727416038513184
14,3439,0,7,6.852864742279053,0.836123526096344,0.9016484618186951
15,3300,7,7,6.823191165924072,0.8318844437599182,0.9593352675437927
16,3448,7,7,6.787298202514648,0.8267568945884705,0.9307923316955566
17,2241,0,8,6.727871894836426,0.8182674050331116,0.7111476063728333
18,4091,7,7,6.710776329040527,0.8158251643180847,0.9193224906921387
19,3487,8,8,6.709633827209473,0.8156619668006897,0.834839940071106
20,3198,7,7,6.605832099914551,0.8008331656455994,0.9186422228813171
