P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,831,333,126,149,25,58,8
2,0,762,279,125,111,77,93,82
3,0,682,326,180,124,76,96,46
4,0,654,313,175,156,85,72,74
5,0,683,378,162,92,55,111,48
