P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,726,540,128,64,29,11,32
2,0,555,488,185,118,133,25,25
3,0,463,523,223,143,102,53,23
4,0,439,492,225,146,146,63,18
5,0,623,451,138,128,102,54,33
