model,customer_set,budget,model_seed_runs,cost_increase_mean,cost_increase_std,common_global_risk_mean_mean,common_global_risk_mean_std,common_global_cvar90_mean_mean,common_global_cvar90_mean_std,common_global_cvar95_mean_mean,common_global_cvar95_mean_std,common_max_edge_risk_mean_mean,common_max_edge_risk_mean_std,common_high_risk_edge_hits_mean_mean,common_high_risk_edge_hits_mean_std,common_max_vehicle_risk_mean_mean,common_max_vehicle_risk_mean_std,common_max_vehicle_cvar90_mean_mean,common_max_vehicle_cvar90_mean_std,common_edge_burden_gini_used_mean_mean,common_edge_burden_gini_used_mean_std,common_top10_burden_share_mean_mean,common_top10_burden_share_mean_std,load_global_risk_mean_mean,load_global_risk_mean_std,load_cvar90_mean_mean,load_cvar90_mean_std,load_cvar95_mean_mean,load_cvar95_mean_std,load_max_vehicle_risk_mean_mean,load_max_vehicle_risk_mean_std,load_edge_burden_gini_used_mean_mean,load_edge_burden_gini_used_mean_std,load_top10_burden_share_mean_mean,load_top10_burden_share_mean_std
GAT,B,0.4,10,0.34152290163909915,0.04048688749238752,3.9367762835495883,0.5088852486035643,0.0925033017673646,0.01622802482210187,0.18138446854445328,0.036518343599117,0.47258540271720956,0.14673235919110617,40.71,1.3649989824986035,1.2913250996046197,0.18689738777565326,0.15461717464151742,0.03081949513928509,0.7773156838838824,0.02328351904222554,0.7743065215363572,0.029951479274027498,1.9441258084074424,0.30548072467205084,0.050276284482311286,0.010867487790790954,0.08687482019006497,0.021102514929725008,0.6956801269373782,0.11459610324375599,0.8127305757394969,0.024617693138127908,0.7774787378013812,0.03583779980284349
GCN,A,0.1,10,0.06668530700194322,0.004997255106774257,5.959342747201231,0.2299075355447099,0.16120701004464133,0.00663938791376491,0.3439335494612391,0.014355946703472419,0.8464530296478218,0.0009341420731494805,42.08,0.45655716448703754,1.8035129850162495,0.09332165399456047,0.3108041752923453,0.029501069878672632,0.8365686857062983,0.003501402642639001,0.8623949334086556,0.004366739169455624,3.2651376152584803,0.17889102720372782,0.10844113105541464,0.006688106782136197,0.20525166781354215,0.012663390168630011,1.174166017671443,0.08605132825902335,0.8754264386323083,0.00604454288686566,0.8760645239131597,0.008479295171872575
GCN,A,0.15,10,0.1146928525067108,0.009516476487313812,4.659772848741634,0.1212373524627387,0.12772930215979542,0.0036758307421431383,0.2546610190703495,0.01322524546985328,0.820189028412927,0.023436764494610626,40.3,1.1907047399661161,1.5201349469324568,0.15356192992357176,0.25823785677079425,0.04194231631296171,0.8120493636005716,0.003713277206424518,0.8287257060912923,0.005095333027077797,2.4150557536443467,0.14396151785595374,0.07508201698486462,0.005283722232306377,0.13260454172309494,0.013933561851161357,0.9376966748963351,0.12686243642652276,0.8500336625877354,0.00821216460896324,0.8383105924563031,0.01189729560416475
GCN,A,0.2,10,0.16917618169880747,0.02204451863942694,3.486998687055401,0.535976014677747,0.09092371183199574,0.017065316021477133,0.17018012790973588,0.0362338741662048,0.46658326307622716,0.18639795585086372,38.41000000000001,0.7430417963419754,1.13345587754856,0.13805881517868826,0.15175860990917792,0.04063206889505018,0.762975237925741,0.023350225309751237,0.7657983768521035,0.029693288301907098,1.7691101601499466,0.24867729219389312,0.05089485060771889,0.00932708248922763,0.08408374205753874,0.01647100429383178,0.6355219893443963,0.09208425725327267,0.8123537937420574,0.015470467772977078,0.7805538002473295,0.023638887675690543
GCN,A,0.25,10,0.18564421614815607,0.016426322635867418,3.1994418889670753,0.11661078963535114,0.08106172555406792,0.007581466004918199,0.15113390990689174,0.010363225388679885,0.37869674408328957,0.0016944267407333624,38.2,0.5206833117271098,1.0832134755931242,0.11457288570854281,0.13036899182169065,0.01416563641739906,0.7498720976148824,0.007102814275519617,0.7489902246805672,0.009612091047473554,1.632569736855082,0.0641781063647211,0.04574445922014969,0.002561637924771148,0.07614766049837639,0.0031445506992781895,0.5815103318326724,0.05128604093470985,0.8036914127385468,0.00671044418971407,0.7672829763339959,0.009503482238436755
GCN,A,0.3,10,0.24626112305942494,0.040309506395388266,2.885308182532687,0.25529539550950714,0.06379376414862388,0.014762192575297694,0.12962023640694692,0.020035801863539805,0.35521516925541574,0.03295962369049223,38.45,0.9119576013536279,0.9861434168485559,0.1656972679030136,0.1116928595578121,0.021293731312438953,0.7285874336510553,0.01906295965944382,0.7200313325155168,0.02534276414715765,1.4639495667018312,0.13487966174594246,0.038948357806420635,0.005294323601362829,0.06617538508941659,0.008969272791176102,0.5269310255776436,0.08026951546819723,0.7876738022109478,0.014405515520992906,0.7434916540698635,0.020855318269202366
GCN,A,0.35,10,0.28199737996099944,0.03068039887104017,2.739902058766821,0.23408700288633716,0.056195777065429185,0.011747190417089267,0.11668990936398074,0.0234283122872975,0.3437023452121185,0.03368154921461457,38.58,0.8804039476916875,0.9069144092433907,0.1178054855872029,0.09984279698561462,0.013939251223128115,0.7163445722250781,0.020598149364971362,0.7040396109279433,0.026795560898797487,1.3757488050288618,0.1424724218827447,0.03553855836397342,0.005503548621665513,0.060231353330366166,0.010424611723405586,0.482882995279295,0.05710304256613806,0.7764280860129444,0.020811532599231866,0.7278822105409765,0.029854808161632062
GCN,A,0.4,10,0.2958043425870402,0.029742412121243594,2.6613049965442483,0.1811528798771937,0.05224428665976808,0.0067513750047557474,0.1089134375067983,0.02154765060749327,0.3412063598910957,0.03137974071760134,38.559999999999995,0.882169044017199,0.863907352771424,0.05903063533771855,0.09566202728067416,0.00579873306798429,0.7101284543959367,0.018537466820307037,0.6958375321850108,0.023387700254194257,1.3423525102956424,0.12181552823260589,0.03411787629754197,0.004470302708927092,0.058016448484206805,0.009032810530038274,0.47515106689320524,0.05282871099867482,0.772081683880043,0.019350401704257923,0.7214917357129329,0.027207040966127256
GCN,B,0.1,10,0.07094490294593907,0.00488666323683065,7.264190259791249,0.1420716471160532,0.18315364642590423,0.013698147465833903,0.36958771730786294,0.004378396918593915,0.8497501577930704,0.0,45.650000000000006,0.6916164640415486,2.3989906238265375,0.11440360210962722,0.3685728233956419,0.021060820445567688,0.8422242779170078,0.000634402995108291,0.8739885928032963,0.0016963709210318439,3.5444434249010435,0.1484274407966247,0.10686198914689085,0.004951938321310675,0.1899845151024111,0.008411857075327833,1.2443441712162895,0.06279698550509315,0.8648166696429769,0.0030347986331040805,0.868049909123566,0.005653009411665435
GCN,B,0.15,10,0.12920753372163418,0.019263244650271075,6.099227065723906,0.44679559901286836,0.1457650692157423,0.01161135314465093,0.3097315682600349,0.02607021806243343,0.7222697945698474,0.09661578102837738,43.730000000000004,0.9741663102366035,1.9916797999068852,0.13484138201775653,0.2873908727090502,0.028301606417773455,0.8295365610989729,0.006312869459471051,0.8517860061740162,0.009240666111781532,3.0002393004290075,0.19732332624621232,0.08813512218452257,0.007017166604327578,0.16113157140611523,0.012625515178824381,1.0540189386266932,0.06559486859114187,0.8573697712991111,0.004752080063589646,0.850218119624833,0.008122631680541934
GCN,B,0.2,10,0.1368063668547831,0.009182994548162363,5.944889963383945,0.2262586784253377,0.14258608640214981,0.006828013443871594,0.3013024855646943,0.0167199607576953,0.7036141316591319,0.08677551298890725,43.480000000000004,0.7685484153042442,1.9330308996032948,0.07686111506520686,0.27697566893731673,0.019213628677590543,0.8274439561681834,0.004900520173388023,0.8485830095568028,0.005837174460443334,2.9435800878728546,0.1222818048644187,0.08612460939519,0.004616804872641623,0.15787966988205335,0.009788918588750622,1.0312885075718385,0.0589672950988173,0.8561224327259207,0.004671700074306962,0.8480125737269854,0.0068172274441947065
GCN,B,0.25,10,0.20839337492516186,0.03312797480253858,4.506146431934992,0.7397572129569093,0.10906324589520913,0.019233378102186012,0.21919431018283847,0.044257327603464805,0.541950708767249,0.11713277478578267,41.230000000000004,1.0562512327408982,1.4937727819829607,0.1865531173029697,0.18202043877168622,0.038588766582097075,0.7932493362108877,0.019076485342679177,0.8010645766970246,0.025616138830554625,2.236816625118531,0.36932132810135204,0.06139380421288099,0.012795585611900582,0.11094372887837031,0.02432021906364468,0.8115678158837538,0.08815256393207013,0.8312565037666033,0.01350926102864349,0.8088720107067242,0.021616561612443404
GCN,B,0.3,10,0.22936543546375035,0.017820439887956424,4.184436184296252,0.17330579771353094,0.10084090484065136,0.006031933311435749,0.20042836614113116,0.012195201278745725,0.49760520805760483,0.038878064986029554,40.81,0.6226288353960703,1.4326800225310612,0.09567349181123629,0.16603902967629403,0.015377981726916113,0.7852619481619152,0.006690979724384621,0.7903883920357158,0.008312894471661282,2.090061026544472,0.10215947122718796,0.05618840953267743,0.0034913890234108663,0.1011209538973274,0.00647787456650213,0.7806926845088895,0.04674080036751404,0.8267213337886241,0.006584846118668072,0.8007353109057632,0.009551300661539457
GCN,B,0.35,10,0.25171078544240555,0.03565299790414957,4.030260801268276,0.42879815576267005,0.09637900205907914,0.013432104881754524,0.18965633583952013,0.02975837503100573,0.45522008886263415,0.09902010927548575,40.55,0.5190803834132477,1.3844845218910238,0.1695682575245101,0.15967821282407152,0.021746023431951027,0.7781241323821059,0.018749164862712275,0.7802698684759698,0.025931620040935147,2.005004514507997,0.2158701627140928,0.05310789403229092,0.0078031111331817084,0.09415993970297389,0.016617078448968238,0.7455682538078463,0.10027709299172566,0.820279005857574,0.016835078197284588,0.7907274834321352,0.025091521649332073
GCN,B,0.4,10,0.34751008387230825,0.041664265852737546,3.2950827680523154,0.32254704949688767,0.07288546294007289,0.010024404523420022,0.13586802647213783,0.024923055699450483,0.32142517472141635,0.08000962479725895,40.14,0.6552353266829671,1.1520262498711464,0.08886087982516915,0.13196814135856794,0.009382100149007297,0.7441585294192882,0.01568029957438801,0.7326280483490335,0.02166871237405488,1.6982990422190276,0.16843283233504114,0.0416481063625823,0.005844152776786334,0.06922961573180447,0.012287635681263662,0.6159494967492936,0.05186833136958903,0.7964296803931644,0.013107605619726967,0.7535854482015472,0.01865909502179125
Gradformer-adapted,A,0.1,10,0.07196908370605878,0.008286170871714089,5.980975311623515,0.5042183229612281,0.16211993023654173,0.013883220518812352,0.3438312883544378,0.032005114846754425,0.8464180993568661,0.0018723641274609529,41.75,0.7059272861515778,1.8704699265586417,0.09224966204467806,0.3123580401219758,0.02462440172380788,0.8358473108028834,0.008365986365932913,0.8614293821943981,0.011047299073732326,3.329519034345755,0.41634708272765786,0.11079459272149283,0.015260442321629469,0.20714124140106951,0.03214314641527805,1.2009341603402202,0.15000634759577258,0.874760040043132,0.010104741265259067,0.876102234066764,0.01526915487198312
Gradformer-adapted,A,0.15,10,0.1256216571647248,0.011281084347567407,4.508673750036828,0.29211418929349,0.12413056502959985,0.010139249266370646,0.24323923439507822,0.01950997409999528,0.7736052649191969,0.09137161737622003,39.89,0.8425490424235768,1.4609300512866332,0.16284271274596956,0.217029018001829,0.03533485879846803,0.8044482941776225,0.00970173902494353,0.8202548371480661,0.0116825362116946,2.2947481128590654,0.17578426389987836,0.07045541788281487,0.006799219233323023,0.12043595936330187,0.013875710284299974,0.8587380853147076,0.12108894607777639,0.8431330798969343,0.012182705079135894,0.8270589859098478,0.01746352384848569
Gradformer-adapted,A,0.2,10,0.16134025755916237,0.0318838816795125,4.0015519332096074,0.5016196657382868,0.10560303674551304,0.016883574248272498,0.20968198040924446,0.03478494211833928,0.6299495347710522,0.18291035678079387,39.63,1.1175866856758798,1.2403815273762215,0.22690824344996927,0.18831485362902534,0.05233240799977176,0.7849935507978048,0.020417623101759184,0.794839436827901,0.026035097477576572,2.008849706840011,0.2850951309793278,0.05959023972163173,0.01067666211648614,0.09901166826063776,0.021032356605106235,0.7352588340927848,0.1635534197635777,0.8262104611846347,0.017281724523819715,0.8004381042402973,0.02578883660845907
Gradformer-adapted,A,0.25,10,0.20315505250537277,0.018329223146208377,3.5866777779746384,0.16003473961396683,0.0915599493416407,0.007282295994418156,0.17886186137972404,0.011946857772438068,0.4888458615694475,0.11068974798013348,38.63,1.137296990431456,1.1075523060246915,0.11946680510121387,0.15095204732465808,0.023266846266075194,0.7687791748271243,0.008449371844478137,0.7737887035493406,0.010045821696552134,1.7680371960482197,0.12403529090193217,0.05065775332101916,0.005000661527532818,0.08274592266333276,0.00830348263410597,0.6234134234158247,0.07375857064185991,0.8132945300166806,0.014634240370085132,0.7807116349362583,0.018704814017726237
Gradformer-adapted,A,0.3,10,0.22263492133732954,0.029083959762735114,3.395411470150247,0.3797330628749519,0.08263527058765206,0.017292752377349164,0.16464810655088985,0.030816124333013423,0.4459380635451232,0.09099595917809696,38.54,0.9240009620004621,1.0516094632985715,0.15361273495720537,0.13638524836188654,0.028890223494633396,0.7570122971810164,0.02535339362007877,0.7586481254364899,0.033684768170604146,1.6873877545484361,0.1785666445289495,0.04752962480895728,0.007257752280383156,0.078723363827821,0.011502670312940756,0.5889065080841623,0.07858848668347057,0.8058321599264738,0.01847089569140956,0.7698947929066271,0.026663077601780428
Gradformer-adapted,A,0.35,10,0.2810345215425193,0.0462569252831281,2.8604306315918806,0.5285952913875979,0.06076513643792947,0.020964421027403507,0.11718143681455603,0.046956965618597024,0.371660678919402,0.05683381933368805,38.08999999999999,1.052457441736562,0.9202025285084622,0.17121965138278272,0.11164260884971093,0.027739663019977656,0.7186933956748647,0.03678325432313256,0.7085842107704272,0.04899950192228688,1.403832917528016,0.22730549919659007,0.03630731311642316,0.008894157620485408,0.060753647455946136,0.014184886276870833,0.49774903206973226,0.07832979122702727,0.7742715847068105,0.025435953506293737,0.7254533257495943,0.03574346490691099
Gradformer-adapted,A,0.4,10,0.3092925341150885,0.041638840178556756,2.6624941503414337,0.3378017320242437,0.05259725228646317,0.012473802234017346,0.09939268841277782,0.030853895800483717,0.3537936995891334,0.051251614651130414,38.209999999999994,1.0867382389517726,0.8469642825340561,0.07820584299038177,0.10098079391683515,0.016723454775366804,0.7055771883925581,0.0258872018196696,0.6907827286191763,0.033586477092214566,1.310300662297683,0.12301808286085511,0.03255417155802966,0.00462007078945924,0.054968084498299596,0.007755454036836126,0.4613528949576617,0.035130743868263696,0.7641048052114606,0.015658706732341446,0.7116700280118102,0.021852074451322406
Gradformer-adapted,B,0.1,10,0.07358874315871711,0.008124444784872129,7.296356885786897,0.24678098686083816,0.1923261480651272,0.022003113425290828,0.3660256569024681,0.011757099958627839,0.8497501577930704,0.0,46.14,0.9535897091167318,2.367891596866662,0.19582728425293217,0.36224505271327023,0.02608455363624407,0.8414070230298945,0.0020531727843147427,0.8733800307219246,0.0037690087629172957,3.545301816808602,0.2002418121223326,0.10625776814050736,0.00607477747656691,0.18846436992461452,0.0121097170525865,1.2257545312275187,0.10177039475038868,0.8642208474185923,0.004450312515119967,0.8680736870128609,0.006039869534587427
Gradformer-adapted,B,0.15,10,0.138907023409775,0.011449097284023105,5.947455686485981,0.46965725944132475,0.14536216051633968,0.013112421201073718,0.2985533120812286,0.03586628801639088,0.6925383712643917,0.1281865421114559,43.45,1.7933519205976023,1.826469548095656,0.15819550409651362,0.26454334031434,0.03807616169201676,0.826611789131342,0.010101508919021675,0.8487099661393813,0.011951042747535412,3.054773044779428,0.2976927378875512,0.09053535714265912,0.011388923734768516,0.16330181126787577,0.021439263019430083,0.9761895825787859,0.11115549534150994,0.8579970259244032,0.011217938257478471,0.8538533045829764,0.015141610600658223
Gradformer-adapted,B,0.2,10,0.14591211561474254,0.01255173501010679,5.75541197991919,0.6270388579874399,0.14106193313924792,0.015598767397206375,0.28728536776903035,0.04059174192830194,0.6645548768983184,0.12813964925921592,43.12,2.048197039132493,1.7821318298441131,0.1696327102317508,0.25334759004539653,0.038817713509449105,0.8224301036447447,0.013379448104675293,0.843043527077889,0.017616776986248996,2.9320345493584727,0.3796186778220303,0.08630411955216798,0.014141201668668273,0.15502551846761978,0.026068249439591403,0.9416535217290978,0.09237409976861465,0.8539360511053319,0.013110456699373113,0.8474286383955796,0.020844301233642646
Gradformer-adapted,B,0.25,10,0.21698886813769036,0.03270103010376153,4.623409844589124,0.6258374075245995,0.11122745637145211,0.01667335802762628,0.22507218768720288,0.038945396033531206,0.5346748212888806,0.09404013152957248,41.550000000000004,1.0522462745109733,1.50684396763489,0.1877505093376625,0.19614825877016814,0.03460498492552926,0.7969878665952765,0.015543910218335266,0.807166109940076,0.020625742714685605,2.3151771272453443,0.3328656371706,0.06404757591745167,0.012576473167664526,0.11708801637875318,0.023029084477788588,0.8081872633376225,0.0998107436924199,0.8338836392495835,0.013151226770932467,0.8137569731921573,0.02042992900863728
Gradformer-adapted,B,0.3,10,0.23867410765608899,0.023842231463821792,4.325076957051518,0.3411343248833266,0.1029255092241373,0.008650784718460668,0.2060725036822026,0.01994420485770609,0.4970919474506914,0.033165015031002464,41.28000000000001,1.1390054140930725,1.4035661152077765,0.1449016772167783,0.17812318824964377,0.02862369112887948,0.7888876877969663,0.011141111430002914,0.7958353315090982,0.01595970679975512,2.180787384694988,0.17702436322243856,0.05892711609468363,0.0060649000531862235,0.10730401694648858,0.01342812507336617,0.759611165191053,0.07289658020178257,0.8278900284719732,0.010013817975989377,0.8042889576529589,0.015265901836792935
Gradformer-adapted,B,0.35,10,0.26354736410263985,0.043517781022890396,4.139032936112486,0.5132089967596053,0.09670957222259079,0.015041730703495682,0.1913729560363168,0.036586359621945695,0.46697623480285133,0.08381756535918886,41.37000000000001,1.0562512327408973,1.3673882599915212,0.15946376486179173,0.16862047401100036,0.02662507606449909,0.7810200820471482,0.020041445944497464,0.784505303518243,0.02845715609173151,2.0682540366704076,0.291396254441929,0.054805771665565495,0.010361598965378539,0.09806426973287816,0.02255233935015504,0.7349836998696142,0.09657578708361123,0.8189838416442147,0.019941306061532566,0.7897278473551672,0.031588709334181196
Gradformer-adapted,B,0.4,10,0.30412272745117785,0.06230712713177416,3.8509771252910325,0.6802584892476576,0.08779291339927818,0.018893821690993805,0.17067409870431446,0.04646914786218304,0.4212076727928224,0.10732039000791131,41.50000000000001,1.1604596790352801,1.2747238971638697,0.17835019720878892,0.1536434904024405,0.029465448747221002,0.7674858023992593,0.02921650703539529,0.7653907905012624,0.04089427417572097,1.922990918897461,0.3429020555188884,0.049568975937835824,0.012169743336076054,0.0870227121732077,0.025852141841727985,0.6687166737311829,0.10575567685425305,0.8081077869394221,0.022821873713909955,0.7728335025444018,0.03652871071690249
GraphSAGE,A,0.1,10,0.07240137889483565,0.014987883538433418,5.671727717505698,0.6154359506513954,0.15378670741962244,0.014325239234804924,0.3224509778557043,0.04236102461250201,0.8411793418741776,0.015612068429750936,41.96999999999999,1.1795008360413395,1.7649972471193922,0.10101406030392009,0.29854171809479974,0.04763563188365923,0.830380750593547,0.011665046469755849,0.854476368446225,0.015741426154506147,3.124977588070827,0.4754432716664027,0.10290988693844008,0.01857894488435,0.19256606012210337,0.03748009303708121,1.1559929943059357,0.1130616459311095,0.8714270355196986,0.010739686259647722,0.8702000632119719,0.017284072628081293
