P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,312,558,286,56,52,56,1
2,0,431,430,221,57,60,121,1
3,0,321,482,254,113,74,76,0
4,0,326,495,262,56,93,89,0
5,0,254,499,310,78,82,96,1
