rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3816,8,8,7.35315465927124,0.9075935482978821,0.8874164819717407
2,3637,8,8,7.267539978027344,0.8953628540039062,0.8524067997932434
3,3777,7,7,6.923459053039551,0.8462084531784058,0.9590080380439758
4,3846,3,7,6.824147701263428,0.8320211172103882,0.9006377458572388
5,4485,7,7,6.820600986480713,0.8315144181251526,0.9551719427108765
6,3955,7,7,6.672939777374268,0.8104199767112732,0.9012462496757507
7,4183,3,7,6.611162185668945,0.801594614982605,0.8786904811859131
8,3901,0,7,6.573828220367432,0.796261191368103,0.8905077576637268
9,3477,0,7,6.448701858520508,0.7783859968185425,0.8776973485946655
10,3593,0,7,6.066119194030762,0.7237313389778137,0.7987861633300781
11,3794,7,8,6.043205261230469,0.720457911491394,0.6511081457138062
12,4871,7,7,5.896337985992432,0.6994768381118774,0.7278587222099304
13,3721,1,7,5.889370441436768,0.6984815001487732,0.7139788269996643
14,4330,7,7,5.811960697174072,0.6874229311943054,0.6754574775695801
15,3584,3,7,5.791397571563721,0.6844853758811951,0.6905354261398315
16,3685,3,7,5.77036190032959,0.6814802885055542,0.6435900330543518
17,4370,6,7,5.620589256286621,0.6600841879844666,0.6099326014518738
18,4315,8,8,5.582706451416016,0.6546723246574402,0.5684558153152466
19,4497,1,7,5.481803894042969,0.640257716178894,0.6103987097740173
20,4925,1,7,5.395923614501953,0.6279891133308411,0.604163408279419
