P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,964,312,170,23,8,46,7
2,0,988,229,99,98,17,94,4
3,0,909,276,111,109,48,71,6
4,0,892,258,124,96,73,39,47
5,0,785,369,136,73,65,89,12
