P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,70,661,454,45,16,46,29
2,0,110,676,305,73,21,48,88
3,0,87,680,339,96,42,36,40
4,0,96,673,325,82,37,54,54
5,0,117,639,364,67,20,65,48
