P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,52,750,614,50,25,5,34
2,0,119,827,378,73,48,59,25
3,0,105,837,386,88,53,32,29
4,0,86,826,411,95,55,39,17
5,0,143,786,399,75,59,31,36
