rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3777,7,7,6.881141185760498,0.8401630520820618,0.9059262275695801
2,4485,7,7,6.831180095672607,0.8330257534980774,0.9449836015701294
3,4183,3,7,6.542838096618652,0.7918339967727661,0.8289731740951538
4,3593,0,7,6.514224052429199,0.7877463102340698,0.9033632278442383
5,3955,7,7,6.331673622131348,0.7616676688194275,0.7822050452232361
6,4436,8,7,6.173559665679932,0.7390799522399902,0.6927174925804138
7,3816,8,7,6.104312896728516,0.729187548160553,0.7399351596832275
8,3901,0,7,6.088602066040039,0.7269431352615356,0.8056727051734924
9,3846,3,7,5.974025726318359,0.7105751037597656,0.7447527050971985
10,3794,7,7,5.96272087097168,0.7089601159095764,0.695909857749939
11,4437,0,7,5.956398963928223,0.7080569863319397,0.7120025157928467
12,4370,6,7,5.8839850425720215,0.6977121233940125,0.6985357403755188
13,3701,0,7,5.855208873748779,0.6936012506484985,0.637209415435791
14,3799,1,7,5.854589939117432,0.6935128569602966,0.685020923614502
15,4330,7,7,5.852242469787598,0.6931775212287903,0.703752338886261
16,4871,7,7,5.850701332092285,0.69295734167099,0.7259541749954224
17,311,0,7,5.808302879333496,0.6869004368782043,0.7145047783851624
18,4198,8,7,5.797725677490234,0.6853893995285034,0.6534472703933716
19,3609,1,7,5.7403059005737305,0.6771865487098694,0.6572830080986023
20,5028,0,7,5.670936584472656,0.6672766804695129,0.6592875123023987
