rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4485,7,7,6.376462936401367,0.7680661082267761,0.8941210508346558
2,3637,8,7,5.020576000213623,0.5743680000305176,0.5391898155212402
3,5157,7,7,4.784281253814697,0.5406116247177124,0.5897008180618286
4,3794,7,7,4.39592170715332,0.4851316809654236,0.5017070770263672
5,4871,7,7,4.061483860015869,0.43735483288764954,0.4830115735530853
6,4315,8,1,3.820488452911377,0.4029269218444824,0.3800869882106781
7,4925,1,1,3.742696762084961,0.39181381464004517,0.40793555974960327
8,3719,0,1,3.7386555671691895,0.3912365138530731,0.3472038805484772
9,5148,0,1,3.7051820755004883,0.38645458221435547,0.3252008259296417
10,5028,0,1,3.6604886054992676,0.3800697922706604,0.3598216474056244
11,2163,0,1,3.6602389812469482,0.3800341486930847,0.3223283290863037
12,3688,0,1,3.5926671028137207,0.37038102746009827,0.37340041995048523
13,4330,7,1,3.5596091747283936,0.3656584620475769,0.4005374014377594
14,3673,0,1,3.5458998680114746,0.3636999726295471,0.31025129556655884
15,4154,0,1,3.5431082248687744,0.36330118775367737,0.2857867181301117
16,4437,0,1,3.537398099899292,0.36248543858528137,0.3736879825592041
17,3929,0,1,3.491196632385254,0.35588523745536804,0.3019677400588989
18,5037,0,1,3.4794721603393555,0.3542103171348572,0.35760506987571716
19,3596,5,1,3.4621729850769043,0.35173898935317993,0.2598136365413666
20,3805,7,1,3.442440986633301,0.34892013669013977,0.26924026012420654
