rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2919,4008,4258,1.0,1.0,3.044402837753296,5,4,20
2,4972,3414,4617,1.0,1.0,1.6878771781921387,5,2,10
3,5102,3426,4624,1.0,1.0,1.5817241668701172,5,2,10
4,2503,3177,3320,1.0,1.0,1.8878813982009888,5,2,10
5,5101,4163,4624,1.0,1.0,1.3789501190185547,5,2,10
6,5100,3426,4163,1.0,1.0,1.5817241668701172,5,2,10
7,2136,3526,4079,1.0,1.0,3.257532835006714,5,4,20
8,1082,3100,4381,1.0,1.0,1.8371189832687378,5,2,10
9,5170,3300,4627,1.0,1.0,5.962013244628906,5,6,30
10,2608,3159,3782,1.0,1.0,1.2704036235809326,5,2,10
11,2604,3782,4003,1.0,1.0,1.2704036235809326,5,2,10
12,1070,3685,3698,1.0,1.0,1.7773573398590088,5,2,10
13,1069,3100,3698,1.0,1.0,1.8371189832687378,5,2,10
14,5656,3520,4068,1.0,1.0,2.854886054992676,5,3,15
15,3636,3335,3804,1.0,1.0,2.2315526008605957,5,3,15
16,756,3646,4176,1.0,1.0,2.8018341064453125,5,3,15
17,237,3487,3488,1.0,1.0,3.4622690677642822,5,4,20
18,727,3234,3646,1.0,1.0,2.8018341064453125,5,3,15
19,1048,3198,3693,1.0,1.0,2.1944451332092285,5,3,15
20,3297,3208,3873,1.0,1.0,1.9892702102661133,5,2,10
