node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.516226053237915,0.07374657690525055,0.03360439091920853,2.32612681388855,0.7143344879150391,0.7235323190689087,0.19070786237716675,0.030294490978121758,0.01585860177874565,0.006002421956509352,0.015475239604711533,0.01093666534870863,0.007192486431449652
1,0,1,1.9037635326385498,0.12910906970500946,0.07936453074216843,2.1466193199157715,0.5835722088813782,0.6385182738304138,0.17565539479255676,0.06452413648366928,0.031431861221790314,0.010505822487175465,0.030297106131911278,0.03221660479903221,0.016850821673870087
2,0,1,1.934710144996643,0.13353002071380615,0.08299298584461212,2.01469087600708,0.4874688386917114,0.6274179816246033,0.180341437458992,0.06719106435775757,0.030962031334638596,0.011094437912106514,0.032334838062524796,0.03355845808982849,0.017099693417549133
3,0,1,1.2387115955352783,0.03410165756940842,0.0042096772231161594,2.7182817459106445,1.0,0.8124248385429382,0.15312732756137848,0.029040098190307617,0.0010970275616273284,0.00010122809908352792,0.001640044036321342,0.0023797741159796715,0.0001898588234325871
4,0,1,1.5914064645767212,0.08448664098978043,0.03480057790875435,2.7182817459106445,1.0,0.6939259171485901,0.16761456429958344,0.0938204973936081,0.008639304898679256,0.001199181075207889,0.0065339296124875546,0.02509993501007557,0.0031667135190218687
5,0,1,1.3194918632507324,0.0456416942179203,0.012886849232017994,2.7182817459106445,1.0,0.7739322185516357,0.18770672380924225,0.01901988312602043,0.0053513552993535995,0.0011030167806893587,0.005383226554840803,0.006162344943732023,0.0013412778498604894
6,0,1,1.5350229740142822,0.07643185555934906,0.04715963453054428,2.7182817459106445,1.0,0.7736575603485107,0.12276711314916611,0.030455416068434715,0.020875247195363045,0.005085012875497341,0.02136719599366188,0.019003847613930702,0.006788589525967836
7,0,1,1.874538779258728,0.1249341145157814,0.07387538999319077,2.0699462890625,0.5277196764945984,0.6443378925323486,0.165690615773201,0.07567603141069412,0.030564889311790466,0.009855257347226143,0.029599005356431007,0.03154944255948067,0.012726939283311367
8,0,1,1.0264732837677002,0.0037818977143615484,9.76356659521116e-06,2.7182817459106445,1.0,0.9740778207778931,0.02541329525411129,0.0004933808813802898,5.745718681282597e-06,1.1035729841069042e-07,3.2874399948923383e-06,6.273252893151948e-06,2.0287363611259934e-07
9,0,1,1.1372756958007812,0.0196108128875494,0.00470470217987895,2.7182817459106445,1.0,0.8971524834632874,0.08778654038906097,0.008289102464914322,0.0019169929437339306,0.00015015408280305564,0.0019123186357319355,0.002548904623836279,0.00024347903672605753
10,0,1,1.4412299394607544,0.0630328506231308,0.027733638882637024,2.7182817459106445,1.0,0.7561708092689514,0.16219963133335114,0.04002949967980385,0.011514134705066681,0.0023524858988821507,0.014684449881315231,0.009747873060405254,0.0033013143111020327
