P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,605,461,63,145,47,0,0
2,0,831,245,50,89,106,0,0
3,0,749,259,110,141,61,0,0
4,0,768,264,88,134,67,0,0
5,0,586,404,103,160,67,0,0
