P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,744,528,113,63,25,48,9
2,0,679,360,217,78,54,85,56
3,0,627,433,172,135,57,77,29
4,0,588,422,182,155,47,77,58
5,0,516,550,219,81,27,95,41
