rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9590896964073181,1.0,7.713627815246582,5,8,40
2,2115,3116,3335,0.8599328398704529,1.0,7.019529819488525,5,8,40
3,3173,3335,3861,0.8599328398704529,1.0,7.019529819488525,5,8,40
4,2174,3335,3866,0.8599328398704529,1.0,7.019529819488525,5,8,40
5,2177,3335,4325,0.8599328398704529,1.0,7.019529819488525,5,8,40
6,3636,3335,3804,0.8599328398704529,1.0,7.019529819488525,5,8,40
7,3724,3448,4271,0.8574830293655396,1.0,7.002381324768066,5,8,40
8,2861,3448,3858,0.8574830293655396,1.0,7.002381324768066,5,8,40
9,2864,3448,4503,0.8574830293655396,1.0,7.002381324768066,5,8,40
10,2872,3347,3448,0.8574830293655396,1.0,7.002381324768066,5,8,40
11,3726,3448,4028,0.8574830293655396,1.0,7.002381324768066,5,8,40
12,2148,3208,3862,0.8571304678916931,1.0,6.999913215637207,5,7,35
13,3297,3208,3873,0.8571304678916931,1.0,6.999913215637207,5,7,35
14,5170,3300,4627,0.8525838255882263,1.0,6.9680867195129395,5,7,35
15,2930,3244,3300,0.8525838255882263,1.0,6.9680867195129395,5,7,35
16,237,3487,3488,0.8481661677360535,1.0,6.937163352966309,5,7,35
17,1001,3100,3771,0.8396428227424622,1.0,6.877499580383301,5,7,35
18,1082,3100,4381,0.8396428227424622,1.0,6.877499580383301,5,7,35
19,4647,3100,4199,0.8396428227424622,1.0,6.877499580383301,5,7,35
20,1002,3100,3685,0.8396428227424622,1.0,6.877499580383301,5,7,35
