rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3475,8,8,7.713627815246582,0.9590896964073181,0.9730122089385986
2,3721,8,8,7.1816725730896,0.8830960988998413,0.9234587550163269
3,3772,8,8,7.14187479019165,0.8774107098579407,0.90450119972229
4,3335,7,7,7.019529819488525,0.8599328398704529,0.9987227916717529
5,2795,0,7,7.0113935470581055,0.858770489692688,0.9999496936798096
6,3448,7,7,7.002381324768066,0.8574830293655396,0.9862880110740662
7,3208,7,7,6.999913215637207,0.8571304678916931,0.9999929070472717
8,3367,0,7,6.999858379364014,0.8571226000785828,0.9999991059303284
9,4091,7,7,6.991499423980713,0.8559284806251526,0.9966325163841248
10,3439,0,7,6.99075174331665,0.8558216691017151,0.9629212617874146
11,3250,0,7,6.989377021789551,0.8556252717971802,0.9993487596511841
12,3300,7,7,6.9680867195129395,0.8525838255882263,0.9934563040733337
13,1317,0,7,6.9622578620910645,0.8517511487007141,0.9963439702987671
14,3487,8,8,6.937163352966309,0.8481661677360535,0.8746526837348938
15,3410,7,7,6.937076568603516,0.8481537699699402,0.9753846526145935
16,1099,0,7,6.886199951171875,0.8408856987953186,0.9741249680519104
17,3100,0,7,6.877499580383301,0.8396428227424622,0.979382336139679
18,3198,7,7,6.818849086761475,0.8312641382217407,0.9262620806694031
19,1184,0,7,6.73453426361084,0.819219172000885,0.9056918621063232
20,3901,7,7,6.63360071182251,0.8048000931739807,0.862668514251709
