rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,372,3477,3862,0.8545097708702087,0.9999998807907104,6.981569290161133,5,7,35
2,451,3477,3873,0.8545097708702087,0.9999998807907104,6.981569290161133,5,7,35
3,2373,3477,4202,0.8545097708702087,0.9999998807907104,6.981569290161133,5,7,35
4,4165,4485,5102,0.8406071066856384,0.9999998807907104,6.884250640869141,5,7,35
5,4170,4485,4620,0.8406071066856384,0.9999998807907104,6.884250640869141,5,7,35
6,6058,3777,4260,0.8274848461151123,0.9999998807907104,6.792394638061523,5,7,35
7,837,3739,3777,0.8274848461151123,0.9999998807907104,6.792394638061523,5,7,35
8,1040,3777,4886,0.8274848461151123,0.9999998807907104,6.792394638061523,5,7,35
9,6056,3777,4238,0.8274848461151123,0.9999998807907104,6.792394638061523,5,7,35
10,3070,3721,5029,0.7593898773193359,0.9999998807907104,6.315730094909668,5,7,35
11,4210,4366,4925,0.7394158840179443,0.9999998807907104,6.1759114265441895,5,7,35
12,3060,5028,5029,0.7279882431030273,0.9999998807907104,6.09591817855835,5,7,35
13,3064,4114,5028,0.7279882431030273,0.9999998807907104,6.09591817855835,5,7,35
14,3825,4871,5075,0.7060608863830566,0.9999998807907104,5.942426681518555,5,6,30
15,2904,3584,4613,0.7012061476707458,0.9999998807907104,5.908443450927734,5,6,30
16,6602,3584,5220,0.7012061476707458,0.9999998807907104,5.908443450927734,5,6,30
17,5487,3584,4470,0.7012061476707458,0.9999998807907104,5.908443450927734,5,6,30
18,4384,3584,4426,0.7012061476707458,0.9999998807907104,5.908443450927734,5,6,30
19,4246,3584,5118,0.7012061476707458,0.9999998807907104,5.908443450927734,5,6,30
20,5216,4437,5170,0.7010588049888611,0.9999998807907104,5.907412052154541,5,6,30
