P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,719,284,145,59,47,67,0
2,0,701,252,110,76,41,141,0
3,0,641,297,161,79,56,86,0
4,0,640,302,136,76,36,131,0
5,0,662,314,110,65,51,118,0
