P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,60,230,788,392,11,46,3
2,0,52,273,696,357,32,117,2
3,0,52,213,721,403,56,82,3
4,0,36,199,734,437,67,45,11
5,0,144,351,595,307,33,93,6
