P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,59,161,706,288,41,52,14
2,0,60,196,550,330,56,116,13
3,0,65,146,625,340,53,87,4
4,0,49,152,654,307,56,69,34
5,0,144,279,524,236,31,92,14
