P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,50,184,782,452,16,43,3
2,0,63,269,709,331,49,104,4
3,0,52,267,748,329,40,92,2
4,0,32,235,761,360,68,63,10
5,0,126,352,603,311,48,85,4
