rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9019383192062378,1.0,7.313568115234375,5,8,40
2,3297,3208,3873,0.8547960519790649,1.0,6.983572483062744,5,7,35
3,2148,3208,3862,0.8547960519790649,1.0,6.983572483062744,5,7,35
4,2174,3335,3866,0.8536862730979919,1.0,6.975803852081299,5,7,35
5,2177,3335,4325,0.8536862730979919,1.0,6.975803852081299,5,7,35
6,2115,3116,3335,0.8536862730979919,1.0,6.975803852081299,5,7,35
7,3636,3335,3804,0.8536862730979919,1.0,6.975803852081299,5,7,35
8,3173,3335,3861,0.8536862730979919,1.0,6.975803852081299,5,7,35
9,2930,3244,3300,0.8456549644470215,1.0,6.91958475112915,5,7,35
10,5170,3300,4627,0.8456549644470215,1.0,6.91958475112915,5,7,35
11,2843,3221,4173,0.8364903330802917,1.0,6.855432510375977,5,7,35
12,237,3487,3488,0.8342610001564026,1.0,6.839827060699463,5,7,35
13,1001,3100,3771,0.8009792566299438,1.0,6.6068549156188965,5,7,35
14,999,3100,3684,0.8009792566299438,1.0,6.6068549156188965,5,7,35
15,4647,3100,4199,0.8009792566299438,1.0,6.6068549156188965,5,7,35
16,1002,3100,3685,0.8009792566299438,1.0,6.6068549156188965,5,7,35
17,1082,3100,4381,0.8009792566299438,1.0,6.6068549156188965,5,7,35
18,1069,3100,3698,0.8009792566299438,1.0,6.6068549156188965,5,7,35
19,4232,3225,4086,0.7972665429115295,1.0,6.580865859985352,5,7,35
20,3724,3448,4271,0.7902324795722961,1.0,6.531627178192139,5,7,35
