P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,224,559,348,56,67,55,12
2,0,215,483,313,69,92,142,7
3,0,179,467,359,108,99,103,5
4,0,156,517,318,105,91,96,38
5,0,178,500,330,116,76,112,8
