rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,2795,0,7,7.310883045196533,0.9015547037124634,0.9882548451423645
2,3487,8,8,7.128601551055908,0.8755145072937012,0.8881332874298096
3,3475,8,8,7.086165904998779,0.8694522976875305,0.881172239780426
4,3367,0,7,7.041087627410889,0.8630124926567078,0.9944348931312561
5,3335,7,7,6.988489151000977,0.8554984331130981,0.9882413148880005
6,3208,7,7,6.980987548828125,0.8544268012046814,0.9918541312217712
7,3721,8,8,6.945463180541992,0.8493518829345703,0.8649901151657104
8,3300,7,7,6.9308576583862305,0.847265362739563,0.9830551743507385
9,3448,7,7,6.916577339172363,0.8452253341674805,0.9606263637542725
10,4091,7,7,6.880069255828857,0.840009868144989,0.9687439799308777
11,3198,7,7,6.832932472229004,0.833276093006134,0.921661913394928
12,3421,5,8,6.8089680671691895,0.8298525810241699,0.764946699142456
13,3100,0,7,6.783461570739746,0.826208770275116,0.9398738145828247
14,3250,0,7,6.72452974319458,0.8177899718284607,0.9265920519828796
15,3537,8,8,6.679329872131348,0.8113328218460083,0.8193858861923218
16,3439,0,7,6.568222522735596,0.7954603433609009,0.843620777130127
17,4034,0,8,6.53761100769043,0.79108726978302,0.8102927207946777
18,3287,0,7,6.37603235244751,0.7680045962333679,0.7706811428070068
19,3410,7,7,6.26697301864624,0.7524247169494629,0.7956855297088623
20,1317,0,7,6.063570022583008,0.7233671545982361,0.7658715844154358
