P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,10,793,449,145,42,6,76,9
2,14,789,339,101,86,30,163,7
3,7,772,346,139,85,27,143,11
4,8,743,319,118,95,56,107,83
5,17,710,439,125,35,29,155,19
