split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.07144103750064015,0.14210286468422365,2.7966445943156053,0.008582569070370694,0.2,0.14545454545454545,0.10137251048836912,0.8,0.8471262454986572,0.03211281987391679
data_2021_train,0.09525594222190006,0.20173938282001658,2.7576749650266326,0.09232474645725186,0.2,0.20833333333333334,0.20098518330757018,0.8,0.8445714712142944,0.08500677812423102
data_2021_test,0.07440743512974052,0.1676230871590153,2.788443152574604,-0.019518550321262484,0.19230769230769232,0.2,0.11249348702743359,0.8076923076923077,0.8515805602073669,0.04527614493896294
