rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3724,3448,4271,1.0,1.0,6.724551677703857,5,7,35
2,1288,3475,3491,1.0,1.0,6.743534564971924,5,7,35
3,3726,3448,4028,1.0,1.0,6.724551677703857,5,7,35
4,1082,3100,4381,1.0,1.0,6.6090521812438965,5,7,35
5,1069,3100,3698,1.0,1.0,6.6090521812438965,5,7,35
6,5170,3300,4627,1.0,1.0,6.743732929229736,5,7,35
7,2115,3116,3335,1.0,1.0,6.924476146697998,5,7,35
8,2148,3208,3862,1.0,1.0,6.959113597869873,5,7,35
9,2872,3347,3448,1.0,1.0,6.724551677703857,5,7,35
10,2864,3448,4503,1.0,1.0,6.724551677703857,5,7,35
11,3297,3208,3873,1.0,1.0,6.959113597869873,5,7,35
12,3173,3335,3861,1.0,1.0,6.924476146697998,5,7,35
13,3636,3335,3804,1.0,1.0,6.924476146697998,5,7,35
14,2930,3244,3300,1.0,1.0,6.743732929229736,5,7,35
15,2861,3448,3858,1.0,1.0,6.724551677703857,5,7,35
16,237,3487,3488,1.0,1.0,6.578989505767822,5,7,35
17,4647,3100,4199,1.0,1.0,6.6090521812438965,5,7,35
18,1002,3100,3685,1.0,1.0,6.6090521812438965,5,7,35
19,1001,3100,3771,1.0,1.0,6.6090521812438965,5,7,35
20,999,3100,3684,1.0,1.0,6.6090521812438965,5,7,35
