P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,303,568,302,72,38,26,12
2,0,353,488,220,99,61,92,8
3,0,274,495,332,72,71,72,4
4,0,291,496,282,79,75,60,38
5,0,237,484,367,70,74,80,8
