P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,69,178,731,237,28,65,13
2,0,78,242,581,222,40,150,8
3,0,71,243,591,275,43,93,4
4,0,81,205,607,260,27,111,30
5,0,184,290,491,204,26,112,13
