rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9365841150283813,1.0,7.556088924407959,5,8,40
2,237,3487,3488,0.9200788736343384,1.0,7.440552234649658,5,8,40
3,2177,3335,4325,0.8566150069236755,1.0,6.996304988861084,5,7,35
4,2174,3335,3866,0.8566150069236755,1.0,6.996304988861084,5,7,35
5,2115,3116,3335,0.8566150069236755,1.0,6.996304988861084,5,7,35
6,3636,3335,3804,0.8566150069236755,1.0,6.996304988861084,5,7,35
7,3173,3335,3861,0.8566150069236755,1.0,6.996304988861084,5,7,35
8,2930,3244,3300,0.8536205887794495,1.0,6.975344181060791,5,7,35
9,5170,3300,4627,0.8536205887794495,1.0,6.975344181060791,5,7,35
10,2148,3208,3862,0.8532804250717163,1.0,6.972962856292725,5,7,35
11,3297,3208,3873,0.8532804250717163,1.0,6.972962856292725,5,7,35
12,1069,3100,3698,0.8467761874198914,1.0,6.927433490753174,5,7,35
13,4647,3100,4199,0.8467761874198914,1.0,6.927433490753174,5,7,35
14,1002,3100,3685,0.8467761874198914,1.0,6.927433490753174,5,7,35
15,1001,3100,3771,0.8467761874198914,1.0,6.927433490753174,5,7,35
16,1082,3100,4381,0.8467761874198914,1.0,6.927433490753174,5,7,35
17,999,3100,3684,0.8467761874198914,1.0,6.927433490753174,5,7,35
18,1048,3198,3693,0.8370391726493835,1.0,6.859274387359619,5,7,35
19,1009,3198,3771,0.8370391726493835,1.0,6.859274387359619,5,7,35
20,3724,3448,4271,0.8276809453964233,1.0,6.793766498565674,5,7,35
