P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,63,257,788,316,30,73,3
2,0,83,340,695,251,41,115,4
3,0,91,283,762,264,37,93,0
4,0,61,262,759,289,57,79,22
5,0,272,307,571,219,52,103,5
