rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9117392301559448,1.0,7.382174491882324,5,8,40
2,3636,3335,3804,0.854521632194519,1.0,6.981651306152344,5,7,35
3,3173,3335,3861,0.854521632194519,1.0,6.981651306152344,5,7,35
4,2177,3335,4325,0.854521632194519,1.0,6.981651306152344,5,7,35
5,2174,3335,3866,0.854521632194519,1.0,6.981651306152344,5,7,35
6,2115,3116,3335,0.854521632194519,1.0,6.981651306152344,5,7,35
7,2930,3244,3300,0.851590096950531,1.0,6.961130619049072,5,7,35
8,5170,3300,4627,0.851590096950531,1.0,6.961130619049072,5,7,35
9,3297,3208,3873,0.8498720526695251,1.0,6.949104309082031,5,7,35
10,2148,3208,3862,0.8498720526695251,1.0,6.949104309082031,5,7,35
11,3724,3448,4271,0.8256728053092957,1.0,6.779709815979004,5,7,35
12,3726,3448,4028,0.8256728053092957,1.0,6.779709815979004,5,7,35
13,2872,3347,3448,0.8256728053092957,1.0,6.779709815979004,5,7,35
14,2864,3448,4503,0.8256728053092957,1.0,6.779709815979004,5,7,35
15,2861,3448,3858,0.8256728053092957,1.0,6.779709815979004,5,7,35
16,237,3487,3488,0.7926906943321228,1.0,6.548834800720215,5,7,35
17,1069,3100,3698,0.7889750599861145,1.0,6.522825241088867,5,7,35
18,1082,3100,4381,0.7889750599861145,1.0,6.522825241088867,5,7,35
19,999,3100,3684,0.7889750599861145,1.0,6.522825241088867,5,7,35
20,4647,3100,4199,0.7889750599861145,1.0,6.522825241088867,5,7,35
