P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,10,908,325,180,23,3,70,11
2,12,775,327,114,96,27,171,7
3,7,730,362,180,69,31,134,17
4,8,731,331,145,97,34,101,82
5,14,735,395,143,42,28,150,22
