rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3173,3335,3861,0.8577660918235779,1.0,7.0043625831604,5,8,40
2,3636,3335,3804,0.8577660918235779,1.0,7.0043625831604,5,8,40
3,2177,3335,4325,0.8577660918235779,1.0,7.0043625831604,5,8,40
4,2174,3335,3866,0.8577660918235779,1.0,7.0043625831604,5,8,40
5,2115,3116,3335,0.8577660918235779,1.0,7.0043625831604,5,8,40
6,3297,3208,3873,0.8490222692489624,1.0,6.943155765533447,5,7,35
7,2148,3208,3862,0.8490222692489624,1.0,6.943155765533447,5,7,35
8,5170,3300,4627,0.8381780982017517,1.0,6.867246627807617,5,7,35
9,2930,3244,3300,0.8381780982017517,1.0,6.867246627807617,5,7,35
10,1288,3475,3491,0.8373400568962097,1.0,6.861380577087402,5,7,35
11,1009,3198,3771,0.7904514670372009,1.0,6.533160209655762,5,7,35
12,1048,3198,3693,0.7904514670372009,1.0,6.533160209655762,5,7,35
13,1002,3100,3685,0.7592082619667053,1.0,6.314457893371582,5,7,35
14,999,3100,3684,0.7592082619667053,1.0,6.314457893371582,5,7,35
15,1001,3100,3771,0.7592082619667053,1.0,6.314457893371582,5,7,35
16,1069,3100,3698,0.7592082619667053,1.0,6.314457893371582,5,7,35
17,1082,3100,4381,0.7592082619667053,1.0,6.314457893371582,5,7,35
18,4647,3100,4199,0.7592082619667053,1.0,6.314457893371582,5,7,35
19,4605,3308,3341,0.7354905009269714,1.0,6.148433685302734,5,7,35
20,4055,4357,4563,0.7290748357772827,1.0,6.1035237312316895,5,7,35
