rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,6058,3777,4260,0.8694078922271729,0.9999998807907104,7.085855960845947,5,8,40
2,6056,3777,4238,0.8694078922271729,0.9999998807907104,7.085855960845947,5,8,40
3,837,3739,3777,0.8694078922271729,0.9999998807907104,7.085855960845947,5,8,40
4,1040,3777,4886,0.8694078922271729,0.9999998807907104,7.085855960845947,5,8,40
5,4170,4485,4620,0.8386148810386658,0.9999998807907104,6.870305061340332,5,7,35
6,4165,4485,5102,0.8386148810386658,0.9999998807907104,6.870305061340332,5,7,35
7,451,3477,3873,0.8080899715423584,0.9999998807907104,6.656630516052246,5,7,35
8,2373,3477,4202,0.8080899715423584,0.9999998807907104,6.656630516052246,5,7,35
9,372,3477,3862,0.8080899715423584,0.9999998807907104,6.656630516052246,5,7,35
10,5487,3584,4470,0.7428175210952759,0.9999998807907104,6.199723243713379,5,7,35
11,4384,3584,4426,0.7428175210952759,0.9999998807907104,6.199723243713379,5,7,35
12,4246,3584,5118,0.7428175210952759,0.9999998807907104,6.199723243713379,5,7,35
13,2904,3584,4613,0.7428175210952759,0.9999998807907104,6.199723243713379,5,7,35
14,6602,3584,5220,0.7428175210952759,0.9999998807907104,6.199723243713379,5,7,35
15,3070,3721,5029,0.6780186891555786,0.9999998807907104,5.746131420135498,5,6,30
16,1639,3698,4158,0.6203108429908752,0.9999998807907104,5.34217643737793,5,6,30
17,4210,4366,4925,0.6109386682510376,0.9999998807907104,5.276571273803711,5,6,30
18,2111,3651,4815,0.5943517684936523,0.9999998807907104,5.160462856292725,5,6,30
19,2115,3651,4265,0.5943517684936523,0.9999998807907104,5.160462856292725,5,6,30
20,2124,3651,4687,0.5943517684936523,0.9999998807907104,5.160462856292725,5,6,30
