set,seed,node_id,label,S_i_norm,exposure_norm,high_risk_top20,high_exposure_top20,risk_quintile_Q1_Q5
A,4,563,0,0.026906609535217285,0.0007920792597483193,0,0,2
A,4,2734,0,0.34544113278388977,0.0007920792597483193,1,0,5
A,4,355,0,0.2054002583026886,0.0007920792597483193,1,0,5
A,4,2159,0,0.1659754067659378,0.0007920792597483193,0,0,4
A,4,3506,1,0.5181347727775574,0.0,1,0,5
A,4,887,0,0.04933098331093788,0.0007920792597483193,0,0,2
A,4,3988,0,0.1949998289346695,0.04079208239341536,1,1,5
A,4,5032,0,0.2774328291416168,0.08000000626733408,1,1,5
A,4,4620,0,0.0568939633667469,0.12079207995610997,0,1,2
A,4,4764,0,0.1147376298904419,0.002376237779244958,0,1,4
A,4,3699,0,0.05471903830766678,0.08396040256607569,0,1,2
A,4,4720,0,0.27698448300361633,0.002376237779244958,1,1,5
A,4,4030,0,0.07771074771881104,0.08237623534193957,0,1,3
A,4,3720,0,0.050682101398706436,0.08712871960506896,0,1,2
A,4,3484,0,0.06799905747175217,0.0031683170389932773,0,1,3
A,4,3695,0,0.07668650150299072,0.04079208239341536,0,1,3
A,4,4858,0,0.0789557546377182,0.003960396298741596,0,1,3
A,4,4222,0,0.3383674621582031,0.005544554818238235,1,1,5
A,4,3386,0,0.02907763235270977,0.002376237779244958,0,1,2
A,4,3544,1,0.20809997618198395,0.005544554818238235,1,1,5
A,4,4190,0,0.38984888792037964,0.042376240912912005,1,1,5
A,4,3366,0,0.10308868438005447,0.0007920792597483193,0,0,3
A,4,2638,0,0.008441039361059666,0.0007920792597483193,0,0,1
A,4,4888,0,0.006844776216894388,0.0007920792597483193,0,0,1
A,4,1743,0,0.02710786834359169,0.0007920792597483193,0,0,2
A,4,5151,0,0.147177055478096,0.0,0,0,4
A,4,3302,0,0.03308173641562462,0.0015841585194966386,0,1,2
A,4,2823,0,0.760037362575531,0.0007920792597483193,1,0,5
A,4,3011,0,0.014836038462817669,0.0007920792597483193,0,0,1
A,4,1096,0,0.012922389432787895,0.0007920792597483193,0,0,1
A,4,2605,0,0.013654538430273533,0.0007920792597483193,0,0,1
B,4,3151,0,0.16526386141777039,0.0007920792597483193,0,0,4
B,4,4357,1,0.062016624957323074,0.0007920792597483193,0,0,3
B,4,2741,0,0.21215669810771942,0.0007920792597483193,1,0,5
B,4,1475,0,0.1622241586446762,0.0007920792597483193,0,0,4
B,4,206,0,0.09425181895494461,0.0007920792597483193,0,0,3
B,4,3929,0,0.6980324983596802,0.0,1,0,5
B,4,5104,0,0.32810649275779724,0.0031683170389932773,1,1,5
B,4,1701,0,0.2167939841747284,0.0007920792597483193,1,0,5
B,4,1419,0,0.16875049471855164,0.0007920792597483193,0,0,4
B,4,2828,0,0.29421380162239075,0.0007920792597483193,1,0,5
B,4,3064,0,0.3439297676086426,0.0007920792597483193,1,0,5
B,4,3237,0,0.1660824567079544,0.0007920792597483193,0,0,4
B,4,3755,0,0.5935952067375183,0.005544554818238235,1,1,5
B,4,1255,0,0.2382214367389679,0.0007920792597483193,1,0,5
B,4,3944,0,0.596281886100769,0.0,1,0,5
B,4,3421,0,0.010815893299877644,0.002376237779244958,0,1,1
B,4,4697,0,0.0840160995721817,0.041584161653163684,0,1,3
B,4,4099,0,0.14369069039821625,0.002376237779244958,0,1,4
B,4,4708,0,0.10860060155391693,0.002376237779244958,0,1,4
B,4,4020,0,0.2886870205402374,0.007920792597483193,1,1,5
B,4,3227,0,0.07044058293104172,0.002376237779244958,0,1,3
B,4,4021,0,0.16287215054035187,0.002376237779244958,0,1,4
B,4,4549,0,0.2199600785970688,0.003960396298741596,1,1,5
B,4,3535,1,0.5360487103462219,0.004752475558489916,1,1,5
B,4,4171,0,0.2572306990623474,0.002376237779244958,1,1,5
B,4,5162,1,7.031644781818613e-05,0.041584161653163684,0,1,1
B,4,4191,1,0.051156435161828995,0.04396039943240864,0,1,2
B,4,3605,0,0.13274893164634705,0.0807920855270824,0,1,4
B,4,5030,0,0.08354580402374268,0.08000000626733408,0,1,3
B,4,5102,0,0.020140426233410835,0.12079207995610997,0,1,1
B,4,2790,0,0.02806086279451847,0.0007920792597483193,0,0,2
B,4,4082,1,2.4846622181939892e-05,0.0007920792597483193,0,0,1
B,4,3612,1,0.10515879094600677,0.0007920792597483193,0,0,3
B,4,615,0,0.04673583060503006,0.0,0,0,2
B,4,464,0,0.24023811519145966,0.0007920792597483193,1,0,5
B,4,5070,0,0.09082470834255219,0.0007920792597483193,0,0,3
B,4,3366,0,0.10308868438005447,0.0007920792597483193,0,0,3
B,4,2638,0,0.008441039361059666,0.0007920792597483193,0,0,1
B,4,4888,0,0.006844776216894388,0.0007920792597483193,0,0,1
B,4,1743,0,0.02710786834359169,0.0007920792597483193,0,0,2
B,4,5151,0,0.147177055478096,0.0,0,0,4
B,4,3302,0,0.03308173641562462,0.0015841585194966386,0,1,2
B,4,2823,0,0.760037362575531,0.0007920792597483193,1,0,5
B,4,3011,0,0.014836038462817669,0.0007920792597483193,0,0,1
B,4,1096,0,0.012922389432787895,0.0007920792597483193,0,0,1
B,4,2605,0,0.013654538430273533,0.0007920792597483193,0,0,1
B,4,2283,0,0.05829787254333496,0.0007920792597483193,0,0,3
B,4,2097,0,0.0490557961165905,0.0007920792597483193,0,0,2
B,4,2468,0,0.060779351741075516,0.0007920792597483193,0,0,3
B,4,3280,0,0.11871436983346939,0.0007920792597483193,0,0,4
A,5,3151,0,0.13929960131645203,0.0007920792597483193,0,0,4
A,5,4357,1,0.05912443622946739,0.0007920792597483193,0,0,3
A,5,2741,0,0.10387641936540604,0.0007920792597483193,0,0,4
A,5,1475,0,0.12078949064016342,0.0007920792597483193,0,0,4
A,5,206,0,0.02957846410572529,0.0007920792597483193,0,0,2
A,5,3929,0,0.7319522500038147,0.0,1,0,5
A,5,5104,0,0.18055351078510284,0.0031683170389932773,1,1,5
A,5,1701,0,0.3806997835636139,0.0007920792597483193,1,0,5
A,5,1419,0,0.26586827635765076,0.0007920792597483193,1,0,5
A,5,2828,0,0.4924502968788147,0.0007920792597483193,1,0,5
A,5,3064,0,0.0010592767503112555,0.0007920792597483193,0,0,1
A,5,3237,0,0.09875961393117905,0.0007920792597483193,0,0,4
A,5,3755,0,0.6679600477218628,0.005544554818238235,1,1,5
A,5,1255,0,0.30373892188072205,0.0007920792597483193,1,0,5
A,5,3944,0,0.6284030675888062,0.0,1,0,5
A,5,3974,7,0.49561411142349243,0.0205940607534563,1,1,5
A,5,5096,0,0.24138328433036804,0.0015841585194966386,1,1,5
A,5,558,0,0.034150343388319016,0.0007920792597483193,0,0,2
A,5,995,0,0.35199594497680664,0.0007920792597483193,1,0,5
A,5,563,0,0.05057406425476074,0.0007920792597483193,0,0,3
A,5,2734,0,0.11654990166425705,0.0007920792597483193,0,0,4
A,5,355,0,0.17378857731819153,0.0007920792597483193,0,0,4
A,5,2159,0,0.4660305380821228,0.0007920792597483193,1,0,5
A,5,3506,1,0.5441471338272095,0.0,1,0,5
A,5,887,0,0.21002210676670074,0.0007920792597483193,1,0,5
A,5,3988,0,0.26362210512161255,0.04079208239341536,1,1,5
A,5,5032,0,0.18669761717319489,0.08000000626733408,1,1,5
A,5,4620,0,0.0843423455953598,0.12079207995610997,0,1,3
A,5,4764,0,0.13311101496219635,0.002376237779244958,0,1,4
A,5,3699,0,0.09644269943237305,0.08396040256607569,0,1,4
A,5,4720,0,0.27700430154800415,0.002376237779244958,1,1,5
A,5,4030,0,0.02538408525288105,0.08237623534193957,0,1,2
A,5,3720,0,0.008141721598803997,0.08712871960506896,0,1,1
A,5,3484,0,0.0010689666960388422,0.0031683170389932773,0,1,1
A,5,3695,0,0.08067850023508072,0.04079208239341536,0,1,3
A,5,4858,0,0.05220184847712517,0.003960396298741596,0,1,3
A,5,4222,0,0.2948344051837921,0.005544554818238235,1,1,5
A,5,3386,0,0.03677679970860481,0.002376237779244958,0,1,2
A,5,3544,1,0.1729452908039093,0.005544554818238235,0,1,4
A,5,4190,0,0.18304075300693512,0.042376240912912005,1,1,5
A,5,3366,0,0.06011760234832764,0.0007920792597483193,0,0,3
A,5,2638,0,0.003430332522839308,0.0007920792597483193,0,0,1
A,5,4888,0,0.027065584436058998,0.0007920792597483193,0,0,2
A,5,1743,0,0.03345748409628868,0.0007920792597483193,0,0,2
A,5,5151,0,0.14277851581573486,0.0,0,0,4
A,5,3302,0,0.0888790413737297,0.0015841585194966386,0,1,3
A,5,2823,0,0.11055313050746918,0.0007920792597483193,0,0,4
A,5,3011,0,0.11890224367380142,0.0007920792597483193,0,0,4
A,5,1096,0,0.006612471304833889,0.0007920792597483193,0,0,1
A,5,2605,0,0.0050342935137450695,0.0007920792597483193,0,0,1
B,5,3151,0,0.13929960131645203,0.0007920792597483193,0,0,4
B,5,4357,1,0.05912443622946739,0.0007920792597483193,0,0,3
B,5,2741,0,0.10387641936540604,0.0007920792597483193,0,0,4
B,5,1475,0,0.12078949064016342,0.0007920792597483193,0,0,4
B,5,206,0,0.02957846410572529,0.0007920792597483193,0,0,2
B,5,3929,0,0.7319522500038147,0.0,1,0,5
B,5,5104,0,0.18055351078510284,0.0031683170389932773,1,1,5
B,5,1701,0,0.3806997835636139,0.0007920792597483193,1,0,5
B,5,1419,0,0.26586827635765076,0.0007920792597483193,1,0,5
B,5,2828,0,0.4924502968788147,0.0007920792597483193,1,0,5
B,5,3064,0,0.0010592767503112555,0.0007920792597483193,0,0,1
B,5,3237,0,0.09875961393117905,0.0007920792597483193,0,0,4
B,5,3755,0,0.6679600477218628,0.005544554818238235,1,1,5
B,5,1255,0,0.30373892188072205,0.0007920792597483193,1,0,5
B,5,3944,0,0.6284030675888062,0.0,1,0,5
B,5,3421,0,0.02963181957602501,0.002376237779244958,0,1,2
B,5,4697,0,0.05258345603942871,0.041584161653163684,0,1,3
B,5,4099,0,0.09445314854383469,0.002376237779244958,0,1,3
B,5,4708,0,0.17261645197868347,0.002376237779244958,0,1,4
B,5,4020,0,0.2569986879825592,0.007920792597483193,1,1,5
B,5,3227,0,0.08067601174116135,0.002376237779244958,0,1,3
B,5,4021,0,0.24278156459331512,0.002376237779244958,1,1,5
B,5,4549,0,0.15195737779140472,0.003960396298741596,0,1,4
B,5,3535,1,0.6718659400939941,0.004752475558489916,1,1,5
B,5,4171,0,0.22269412875175476,0.002376237779244958,1,1,5
B,5,5162,1,0.001389673794619739,0.041584161653163684,0,1,1
B,5,4191,1,0.025120940059423447,0.04396039943240864,0,1,2
B,5,3605,0,0.1592322736978531,0.0807920855270824,0,1,4
B,5,5030,0,0.18530066311359406,0.08000000626733408,1,1,5
B,5,5102,0,0.04000333324074745,0.12079207995610997,0,1,2
B,5,2790,0,0.014683638699352741,0.0007920792597483193,0,0,1
B,5,4082,1,0.0008848394500091672,0.0007920792597483193,0,0,1
B,5,3612,1,0.15077169239521027,0.0007920792597483193,0,0,4
B,5,615,0,0.02607595920562744,0.0,0,0,2
B,5,464,0,0.14183637499809265,0.0007920792597483193,0,0,4
B,5,5070,0,0.13310956954956055,0.0007920792597483193,0,0,4
B,5,3366,0,0.06011760234832764,0.0007920792597483193,0,0,3
B,5,2638,0,0.003430332522839308,0.0007920792597483193,0,0,1
B,5,4888,0,0.027065584436058998,0.0007920792597483193,0,0,2
B,5,1743,0,0.03345748409628868,0.0007920792597483193,0,0,2
B,5,5151,0,0.14277851581573486,0.0,0,0,4
B,5,3302,0,0.0888790413737297,0.0015841585194966386,0,1,3
B,5,2823,0,0.11055313050746918,0.0007920792597483193,0,0,4
B,5,3011,0,0.11890224367380142,0.0007920792597483193,0,0,4
B,5,1096,0,0.006612471304833889,0.0007920792597483193,0,0,1
B,5,2605,0,0.0050342935137450695,0.0007920792597483193,0,0,1
B,5,2283,0,0.0873793512582779,0.0007920792597483193,0,0,3
B,5,2097,0,0.012001479975879192,0.0007920792597483193,0,0,1
B,5,2468,0,0.07109444588422775,0.0007920792597483193,0,0,3
B,5,3280,0,0.13669873774051666,0.0007920792597483193,0,0,4
A,6,3151,0,0.2217288762331009,0.0007920792597483193,1,0,5
A,6,4357,1,0.22857801616191864,0.0007920792597483193,1,0,5
A,6,2741,0,0.08832420408725739,0.0007920792597483193,0,0,3
A,6,1475,0,0.11863364279270172,0.0007920792597483193,0,0,4
A,6,206,0,0.12228824198246002,0.0007920792597483193,0,0,4
A,6,3929,0,0.8023315072059631,0.0,1,0,5
A,6,5104,0,0.16454574465751648,0.0031683170389932773,0,1,4
A,6,1701,0,0.4223715662956238,0.0007920792597483193,1,0,5
A,6,1419,0,0.22716614603996277,0.0007920792597483193,1,0,5
A,6,2828,0,0.20681023597717285,0.0007920792597483193,1,0,5
A,6,3064,0,0.1894184798002243,0.0007920792597483193,0,0,4
A,6,3237,0,0.39200255274772644,0.0007920792597483193,1,0,5
A,6,3755,0,0.5484480857849121,0.005544554818238235,1,1,5
A,6,1255,0,0.34301647543907166,0.0007920792597483193,1,0,5
A,6,3944,0,0.6389915347099304,0.0,1,0,5
A,6,3974,7,0.6686285138130188,0.0205940607534563,1,1,5
A,6,5096,0,0.31500107049942017,0.0015841585194966386,1,1,5
A,6,558,0,0.11871671676635742,0.0007920792597483193,0,0,4
A,6,995,0,0.29363495111465454,0.0007920792597483193,1,0,5
A,6,563,0,0.10422223061323166,0.0007920792597483193,0,0,3
A,6,2734,0,0.1966339498758316,0.0007920792597483193,1,0,5
A,6,355,0,0.20816169679164886,0.0007920792597483193,1,0,5
A,6,2159,0,0.3670961260795593,0.0007920792597483193,1,0,5
A,6,3506,1,0.39727863669395447,0.0,1,0,5
A,6,887,0,0.07185254991054535,0.0007920792597483193,0,0,3
A,6,3988,0,0.10606662184000015,0.04079208239341536,0,1,3
A,6,5032,0,0.1760837733745575,0.08000000626733408,0,1,4
A,6,4620,0,0.10985473543405533,0.12079207995610997,0,1,3
A,6,4764,0,0.19273583590984344,0.002376237779244958,1,1,5
A,6,3699,0,0.06035389378666878,0.08396040256607569,0,1,2
A,6,4720,0,0.16647174954414368,0.002376237779244958,0,1,4
A,6,4030,0,0.09460314363241196,0.08237623534193957,0,1,3
A,6,3720,0,0.0045645409263670444,0.08712871960506896,0,1,1
A,6,3484,0,0.7367141842842102,0.0031683170389932773,1,1,5
A,6,3695,0,0.062078509479761124,0.04079208239341536,0,1,2
A,6,4858,0,0.17968402802944183,0.003960396298741596,0,1,4
A,6,4222,0,0.316569060087204,0.005544554818238235,1,1,5
A,6,3386,0,0.02733612060546875,0.002376237779244958,0,1,1
A,6,3544,1,0.24262301623821259,0.005544554818238235,1,1,5
A,6,4190,0,0.22050663828849792,0.042376240912912005,1,1,5
A,6,3366,0,0.05492693930864334,0.0007920792597483193,0,0,2
A,6,2638,0,0.003086090087890625,0.0007920792597483193,0,0,1
A,6,4888,0,0.04396843910217285,0.0007920792597483193,0,0,2
A,6,1743,0,0.06539678573608398,0.0007920792597483193,0,0,2
A,6,5151,0,0.2917177379131317,0.0,1,0,5
A,6,3302,0,0.09758792817592621,0.0015841585194966386,0,1,3
A,6,2823,0,0.43231910467147827,0.0007920792597483193,1,0,5
A,6,3011,0,0.039665527641773224,0.0007920792597483193,0,0,2
A,6,1096,0,0.0311706755310297,0.0007920792597483193,0,0,1
A,6,2605,0,0.010194743983447552,0.0007920792597483193,0,0,1
B,6,3151,0,0.2217288762331009,0.0007920792597483193,1,0,5
B,6,4357,1,0.22857801616191864,0.0007920792597483193,1,0,5
B,6,2741,0,0.08832420408725739,0.0007920792597483193,0,0,3
B,6,1475,0,0.11863364279270172,0.0007920792597483193,0,0,4
B,6,206,0,0.12228824198246002,0.0007920792597483193,0,0,4
B,6,3929,0,0.8023315072059631,0.0,1,0,5
B,6,5104,0,0.16454574465751648,0.0031683170389932773,0,1,4
B,6,1701,0,0.4223715662956238,0.0007920792597483193,1,0,5
B,6,1419,0,0.22716614603996277,0.0007920792597483193,1,0,5
B,6,2828,0,0.20681023597717285,0.0007920792597483193,1,0,5
B,6,3064,0,0.1894184798002243,0.0007920792597483193,0,0,4
B,6,3237,0,0.39200255274772644,0.0007920792597483193,1,0,5
B,6,3755,0,0.5484480857849121,0.005544554818238235,1,1,5
B,6,1255,0,0.34301647543907166,0.0007920792597483193,1,0,5
B,6,3944,0,0.6389915347099304,0.0,1,0,5
B,6,3421,0,0.032752327620983124,0.002376237779244958,0,1,1
B,6,4697,0,0.2051267921924591,0.041584161653163684,1,1,5
B,6,4099,0,0.08907083421945572,0.002376237779244958,0,1,3
B,6,4708,0,0.10882127285003662,0.002376237779244958,0,1,3
B,6,4020,0,0.1757582277059555,0.007920792597483193,0,1,4
B,6,3227,0,0.06860167533159256,0.002376237779244958,0,1,2
B,6,4021,0,0.26393046975135803,0.002376237779244958,1,1,5
B,6,4549,0,0.08637474477291107,0.003960396298741596,0,1,3
B,6,3535,1,0.5137448906898499,0.004752475558489916,1,1,5
B,6,4171,0,0.3686356544494629,0.002376237779244958,1,1,5
B,6,5162,1,0.002701231511309743,0.041584161653163684,0,1,1
B,6,4191,1,0.10298453271389008,0.04396039943240864,0,1,3
B,6,3605,0,0.07914955168962479,0.0807920855270824,0,1,3
B,6,5030,0,0.1697104275226593,0.08000000626733408,0,1,4
B,6,5102,0,0.08745213598012924,0.12079207995610997,0,1,3
B,6,2790,0,0.10452481359243393,0.0007920792597483193,0,0,3
B,6,4082,1,0.0003742320113815367,0.0007920792597483193,0,0,1
B,6,3612,1,0.1036057323217392,0.0007920792597483193,0,0,3
B,6,615,0,0.022605368867516518,0.0,0,0,1
B,6,464,0,0.12378193438053131,0.0007920792597483193,0,0,4
B,6,5070,0,0.17303861677646637,0.0007920792597483193,0,0,4
B,6,3366,0,0.05492693930864334,0.0007920792597483193,0,0,2
B,6,2638,0,0.003086090087890625,0.0007920792597483193,0,0,1
B,6,4888,0,0.04396843910217285,0.0007920792597483193,0,0,2
B,6,1743,0,0.06539678573608398,0.0007920792597483193,0,0,2
B,6,5151,0,0.2917177379131317,0.0,1,0,5
B,6,3302,0,0.09758792817592621,0.0015841585194966386,0,1,3
B,6,2823,0,0.43231910467147827,0.0007920792597483193,1,0,5
B,6,3011,0,0.039665527641773224,0.0007920792597483193,0,0,2
B,6,1096,0,0.0311706755310297,0.0007920792597483193,0,0,1
B,6,2605,0,0.010194743983447552,0.0007920792597483193,0,0,1
B,6,2283,0,0.05867462605237961,0.0007920792597483193,0,0,2
B,6,2097,0,0.0889478251338005,0.0007920792597483193,0,0,3
B,6,2468,0,0.06150203198194504,0.0007920792597483193,0,0,2
B,6,3280,0,0.10977368801832199,0.0007920792597483193,0,0,3
A,7,3151,0,0.3628191351890564,0.0007920792597483193,1,0,5
A,7,4357,1,0.06006084010004997,0.0007920792597483193,0,0,3
A,7,2741,0,0.1302168220281601,0.0007920792597483193,0,0,4
A,7,1475,0,0.25654855370521545,0.0007920792597483193,1,0,5
A,7,206,0,0.11296326667070389,0.0007920792597483193,0,0,4
A,7,3929,0,0.736993670463562,0.0,1,0,5
A,7,5104,0,0.14858558773994446,0.0031683170389932773,0,1,4
A,7,1701,0,0.34331512451171875,0.0007920792597483193,1,0,5
A,7,1419,0,0.19108030200004578,0.0007920792597483193,1,0,5
A,7,2828,0,0.5182772874832153,0.0007920792597483193,1,0,5
A,7,3064,0,0.004784277640283108,0.0007920792597483193,0,0,1
A,7,3237,0,0.27956515550613403,0.0007920792597483193,1,0,5
A,7,3755,0,0.6596258878707886,0.005544554818238235,1,1,5
A,7,1255,0,0.47375789284706116,0.0007920792597483193,1,0,5
A,7,3944,0,0.27884727716445923,0.0,1,0,5
A,7,3974,7,0.8177816271781921,0.0205940607534563,1,1,5
A,7,5096,0,0.3293590545654297,0.0015841585194966386,1,1,5
A,7,558,0,0.14255285263061523,0.0007920792597483193,0,0,4
A,7,995,0,0.1824905127286911,0.0007920792597483193,1,0,5
A,7,563,0,0.04324529692530632,0.0007920792597483193,0,0,3
A,7,2734,0,0.20875103771686554,0.0007920792597483193,1,0,5
A,7,355,0,0.23615071177482605,0.0007920792597483193,1,0,5
A,7,2159,0,0.027999792248010635,0.0007920792597483193,0,0,2
A,7,3506,1,0.4728313088417053,0.0,1,0,5
A,7,887,0,0.0162897277623415,0.0007920792597483193,0,0,1
A,7,3988,0,0.11290960758924484,0.04079208239341536,0,1,4
A,7,5032,0,0.13399268686771393,0.08000000626733408,0,1,4
A,7,4620,0,0.03827628120779991,0.12079207995610997,0,1,2
A,7,4764,0,0.07196329534053802,0.002376237779244958,0,1,3
A,7,3699,0,0.024144938215613365,0.08396040256607569,0,1,2
A,7,4720,0,0.11517041176557541,0.002376237779244958,0,1,4
A,7,4030,0,0.1105840876698494,0.08237623534193957,0,1,4
A,7,3720,0,0.037883929908275604,0.08712871960506896,0,1,2
A,7,3484,0,0.8829816579818726,0.0031683170389932773,1,1,5
A,7,3695,0,0.100089892745018,0.04079208239341536,0,1,4
A,7,4858,0,0.04349682852625847,0.003960396298741596,0,1,3
A,7,4222,0,0.36242738366127014,0.005544554818238235,1,1,5
A,7,3386,0,0.03901996091008186,0.002376237779244958,0,1,2
A,7,3544,1,0.27585315704345703,0.005544554818238235,1,1,5
A,7,4190,0,0.33608362078666687,0.042376240912912005,1,1,5
A,7,3366,0,0.13768956065177917,0.0007920792597483193,0,0,4
A,7,2638,0,0.025023970752954483,0.0007920792597483193,0,0,2
A,7,4888,0,0.0055165970697999,0.0007920792597483193,0,0,1
A,7,1743,0,0.20719191431999207,0.0007920792597483193,1,0,5
A,7,5151,0,0.11946920305490494,0.0,0,0,4
A,7,3302,0,0.035731587558984756,0.0015841585194966386,0,1,2
A,7,2823,0,0.5174157023429871,0.0007920792597483193,1,0,5
A,7,3011,0,0.010647467337548733,0.0007920792597483193,0,0,1
A,7,1096,0,0.015634894371032715,0.0007920792597483193,0,0,1
A,7,2605,0,0.012655342929065228,0.0007920792597483193,0,0,1
B,7,3151,0,0.3628191351890564,0.0007920792597483193,1,0,5
B,7,4357,1,0.06006084010004997,0.0007920792597483193,0,0,3
B,7,2741,0,0.1302168220281601,0.0007920792597483193,0,0,4
B,7,1475,0,0.25654855370521545,0.0007920792597483193,1,0,5
B,7,206,0,0.11296326667070389,0.0007920792597483193,0,0,4
B,7,3929,0,0.736993670463562,0.0,1,0,5
B,7,5104,0,0.14858558773994446,0.0031683170389932773,0,1,4
B,7,1701,0,0.34331512451171875,0.0007920792597483193,1,0,5
B,7,1419,0,0.19108030200004578,0.0007920792597483193,1,0,5
B,7,2828,0,0.5182772874832153,0.0007920792597483193,1,0,5
B,7,3064,0,0.004784277640283108,0.0007920792597483193,0,0,1
B,7,3237,0,0.27956515550613403,0.0007920792597483193,1,0,5
B,7,3755,0,0.6596258878707886,0.005544554818238235,1,1,5
B,7,1255,0,0.47375789284706116,0.0007920792597483193,1,0,5
B,7,3944,0,0.27884727716445923,0.0,1,0,5
B,7,3421,0,0.009062869474291801,0.002376237779244958,0,1,1
B,7,4697,0,0.14806914329528809,0.041584161653163684,0,1,4
B,7,4099,0,0.049730267375707626,0.002376237779244958,0,1,3
B,7,4708,0,0.0676782950758934,0.002376237779244958,0,1,3
B,7,4020,0,0.24888767302036285,0.007920792597483193,1,1,5
B,7,3227,0,0.10593591630458832,0.002376237779244958,0,1,4
B,7,4021,0,0.18475545942783356,0.002376237779244958,1,1,5
B,7,4549,0,0.03452684357762337,0.003960396298741596,0,1,2
B,7,3535,1,0.6888349652290344,0.004752475558489916,1,1,5
B,7,4171,0,0.4229544997215271,0.002376237779244958,1,1,5
B,7,5162,1,0.00016750607755966485,0.041584161653163684,0,1,1
B,7,4191,1,0.12479384988546371,0.04396039943240864,0,1,4
B,7,3605,0,0.04764725640416145,0.0807920855270824,0,1,3
B,7,5030,0,0.1356169432401657,0.08000000626733408,0,1,4
B,7,5102,0,0.017343265935778618,0.12079207995610997,0,1,1
B,7,2790,0,0.018751008436083794,0.0007920792597483193,0,0,2
B,7,4082,1,2.602168569865171e-05,0.0007920792597483193,0,0,1
B,7,3612,1,0.09233728796243668,0.0007920792597483193,0,0,4
B,7,615,0,0.02800055965781212,0.0,0,0,2
B,7,464,0,0.061634402722120285,0.0007920792597483193,0,0,3
B,7,5070,0,0.1324574500322342,0.0007920792597483193,0,0,4
B,7,3366,0,0.13768956065177917,0.0007920792597483193,0,0,4
B,7,2638,0,0.025023970752954483,0.0007920792597483193,0,0,2
B,7,4888,0,0.0055165970697999,0.0007920792597483193,0,0,1
B,7,1743,0,0.20719191431999207,0.0007920792597483193,1,0,5
B,7,5151,0,0.11946920305490494,0.0,0,0,4
B,7,3302,0,0.035731587558984756,0.0015841585194966386,0,1,2
B,7,2823,0,0.5174157023429871,0.0007920792597483193,1,0,5
B,7,3011,0,0.010647467337548733,0.0007920792597483193,0,0,1
B,7,1096,0,0.015634894371032715,0.0007920792597483193,0,0,1
B,7,2605,0,0.012655342929065228,0.0007920792597483193,0,0,1
B,7,2283,0,0.00933849811553955,0.0007920792597483193,0,0,1
B,7,2097,0,0.00867453683167696,0.0007920792597483193,0,0,1
B,7,2468,0,0.03526745364069939,0.0007920792597483193,0,0,2
B,7,3280,0,0.11364781856536865,0.0007920792597483193,0,0,4
A,8,3151,0,0.08843249827623367,0.0007920792597483193,0,0,3
A,8,4357,1,0.14432069659233093,0.0007920792597483193,0,0,4
A,8,2741,0,0.07778798043727875,0.0007920792597483193,0,0,3
A,8,1475,0,0.1258324682712555,0.0007920792597483193,0,0,4
A,8,206,0,0.043165989220142365,0.0007920792597483193,0,0,2
A,8,3929,0,0.7271353602409363,0.0,1,0,5
A,8,5104,0,0.34194478392601013,0.0031683170389932773,1,1,5
A,8,1701,0,0.308400958776474,0.0007920792597483193,1,0,5
A,8,1419,0,0.30295705795288086,0.0007920792597483193,1,0,5
A,8,2828,0,0.38893958926200867,0.0007920792597483193,1,0,5
A,8,3064,0,0.011617354117333889,0.0007920792597483193,0,0,1
A,8,3237,0,0.12727539241313934,0.0007920792597483193,0,0,4
A,8,3755,0,0.6217590570449829,0.005544554818238235,1,1,5
A,8,1255,0,0.20224659144878387,0.0007920792597483193,1,0,5
A,8,3944,0,0.6915207505226135,0.0,1,0,5
A,8,3974,7,0.8284550309181213,0.0205940607534563,1,1,5
A,8,5096,0,0.34054309129714966,0.0015841585194966386,1,1,5
A,8,558,0,0.1936877816915512,0.0007920792597483193,1,0,5
A,8,995,0,0.18824365735054016,0.0007920792597483193,1,0,5
A,8,563,0,0.06052689999341965,0.0007920792597483193,0,0,3
A,8,2734,0,0.13363978266716003,0.0007920792597483193,0,0,4
A,8,355,0,0.1671547144651413,0.0007920792597483193,1,0,5
A,8,2159,0,0.46527835726737976,0.0007920792597483193,1,0,5
A,8,3506,1,0.3605276644229889,0.0,1,0,5
A,8,887,0,0.04785098508000374,0.0007920792597483193,0,0,2
A,8,3988,0,0.14811597764492035,0.04079208239341536,0,1,4
A,8,5032,0,0.1979992687702179,0.08000000626733408,1,1,5
A,8,4620,0,0.022455045953392982,0.12079207995610997,0,1,1
A,8,4764,0,0.11081026494503021,0.002376237779244958,0,1,4
A,8,3699,0,0.05864272639155388,0.08396040256607569,0,1,2
A,8,4720,0,0.11129992455244064,0.002376237779244958,0,1,4
A,8,4030,0,0.06338940560817719,0.08237623534193957,0,1,3
A,8,3720,0,0.014276300556957722,0.08712871960506896,0,1,1
A,8,3484,0,0.4091127812862396,0.0031683170389932773,1,1,5
A,8,3695,0,0.10188053548336029,0.04079208239341536,0,1,4
A,8,4858,0,0.08519972860813141,0.003960396298741596,0,1,3
A,8,4222,0,0.1720496565103531,0.005544554818238235,1,1,5
A,8,3386,0,0.06871908158063889,0.002376237779244958,0,1,3
A,8,3544,1,0.29941579699516296,0.005544554818238235,1,1,5
A,8,4190,0,0.25968509912490845,0.042376240912912005,1,1,5
