P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,3,956,254,87,104,83,43,0
2,2,789,259,115,170,81,113,0
3,3,712,302,170,163,96,84,0
4,2,763,277,106,211,105,65,0
5,4,693,361,130,129,127,85,0
